Latitude,Longitude
-3.0721,113.6827
-3.0717,105.2314
-3.0716,113.6861
-3.0716,114.8217
-3.0682,114.8212
-3.0632,114.8313
-3.0554,114.8226
-3.0549,114.8262
-3.0544,114.8297
-3.0456,121.2674
-3.0427,113.1136
-3.0402,112.9503
-3.0368,112.9498
-3.0337,108.1937
-3.0336,112.7029
-3.0322,105.0383
-3.0285,113.7254
-3.0265,111.0024
-3.0192,113.9424
-3.0187,113.9458
-3.017,110.8963
-3.0165,110.9003
-3.0159,113.9419
-3.0158,112.9104
-3.0154,113.9453
-3.0153,113.1377
-3.015,111.1282
-3.0135,110.8958
-3.0131,113.1303
-3.0124,110.9763
-3.0121,111.5475
-3.0121,113.9448
-3.012,113.1372
-3.0116,113.9483
-3.0115,111.5475
-3.0088,113.9443
-3.0087,113.1367
-3.0054,113.1363
-3.0048,110.9791
-3.0031,113.1288
-3.0013,110.9786
-2.9978,110.9781
-2.9966,110.9618
-2.9935,112.8787
-2.9931,110.9613
-2.9925,110.9653
-2.9924,110.9619
-2.9831,112.902
-2.9818,110.9844
-2.9815,110.8675
-2.9812,110.9883
-2.9784,111.5844
-2.9779,110.8669
-2.9773,110.8709
-2.977,112.8975
-2.9759,107.6473
-2.9723,112.8613
-2.9687,110.7103
-2.9676,112.8926
-2.9662,112.2708
-2.9662,112.9243
-2.9607,112.8702
-2.9602,112.8737
-2.9598,112.4727
-2.9596,111.894
-2.9573,111.5851
-2.9567,111.5888
-2.9546,115.8764
-2.9539,111.5846
-2.9527,105.0975
-2.9513,113.8078
-2.951,113.8324
-2.9504,111.5841
-2.95,108.2274
-2.9499,111.5878
-2.9488,115.8677
-2.9482,113.8284
-2.9476,113.8319
-2.947,111.5836
-2.9453,113.1301
-2.945,112.907
-2.9447,113.8068
-2.9445,105.1179
-2.9443,113.8314
-2.9438,113.8348
-2.9436,112.8712
-2.9431,113.1227
-2.9425,113.1261
-2.942,105.0991
-2.942,113.1296
-2.9408,112.8673
-2.9405,113.8343
-2.9403,111.6282
-2.9403,105.1111
-2.9398,105.1141
-2.9398,113.8835
-2.9387,105.0863
-2.9383,105.0893
-2.9373,111.6012
-2.9369,114.8441
-2.9365,113.8831
-2.9344,112.9551
-2.9341,112.8663
-2.9333,112.962
-2.9308,112.8658
-2.93,112.9615
-2.9274,112.9114
-2.9267,112.961
-2.9266,111.6262
-2.9262,112.9645
-2.9229,112.964
-2.9219,111.5875
-2.9218,112.9035
-2.9203,110.9873
-2.9195,112.9635
-2.9187,113.7994
-2.9186,112.9243
-2.9184,112.903
-2.9172,105.2685
-2.9154,112.856
-2.9152,112.9022
-2.9121,105.2678
-2.9121,112.923
-2.9042,112.9076
-2.9016,115.9428
-2.8996,111.5501
-2.8991,112.293
-2.8923,111.3182
-2.8895,105.174
-2.8883,112.923
-2.8848,105.1703
-2.8842,111.3248
-2.8814,105.1713
-2.8797,105.1696
-2.8783,111.0529
-2.8745,115.8528
-2.874,108.2577
-2.8739,111.5806
-2.8735,112.0516
-2.8724,110.3565
-2.8724,112.7357
-2.8705,111.5801
-2.869,112.7352
-2.8688,110.3559
-2.8685,112.7387
-2.8681,114.4007
-2.8676,111.5758
-2.8673,112.9269
-2.8642,111.5753
-2.8599,104.7832
-2.859,112.7337
-2.8585,112.7372
-2.8562,112.7297
-2.8552,112.7367
-2.8547,104.7824
-2.8538,111.6911
-2.8534,112.7257
-2.8529,112.7292
-2.8501,112.7252
-2.8458,110.3538
-2.8309,115.1993
-2.8244,114.6885
-2.8209,105.229
-2.8207,108.0289
-2.8205,105.2319
-2.8176,114.6658
-2.8172,110.2724
-2.8166,108.0283
-2.8105,111.5826
-2.8099,106.5046
-2.8094,115.159
-2.8059,112.8851
-2.8044,110.9898
-2.8041,114.287
-2.8036,114.2905
-2.8034,112.2206
-2.8032,106.3196
-2.8025,106.3246
-2.8004,106.3224
-2.7984,114.1229
-2.7984,120.2454
-2.7925,111.1898
-2.7919,111.1936
-2.7884,111.1931
-2.7865,114.1566
-2.7837,114.1526
-2.7545,114.1659
-2.7529,104.961
-2.745,115.1188
-2.7412,115.1665
-2.7391,120.4683
-2.7348,115.0951
-2.7332,115.1282
-2.7322,114.9768
-2.7319,114.0912
-2.7314,114.0947
-2.7297,105.9468
-2.7262,115.0606
-2.7231,115.1489
-2.7229,115.0601
-2.7225,115.1525
-2.7172,113.2922
-2.7167,113.2957
-2.7164,113.3202
-2.7153,114.0888
-2.7141,111.2021
-2.714,111.0842
-2.7139,113.2917
-2.7135,111.2059
-2.7124,115.1956
-2.7122,112.8534
-2.7112,111.1977
-2.7095,115.1246
-2.7081,106.6566
-2.7067,115.165
-2.7063,114.415
-2.7057,113.9954
-2.7012,115.2461
-2.6999,115.1194
-2.6977,115.1785
-2.6965,115.1189
-2.6938,113.3133
-2.6937,111.1245
-2.6931,111.1284
-2.6919,113.3482
-2.6902,111.124
-2.6897,111.1279
-2.6886,115.0728
-2.6879,111.0922
-2.6867,111.1235
-2.6862,111.1274
-2.6852,115.0723
-2.6842,112.8595
-2.6832,115.1313
-2.6812,112.3583
-2.6793,115.1344
-2.6774,114.9643
-2.6595,116.2424
-2.6579,112.1795
-2.6537,113.332
-2.6503,112.0467
-2.6497,115.2379
-2.6447,111.0622
-2.6441,111.0661
-2.6394,110.2355
-2.6371,114.0452
-2.6358,115.1464
-2.634,114.0439
-2.6335,115.1386
-2.6334,110.5088
-2.633,115.1422
-2.6319,111.0524
-2.6313,111.0563
-2.6303,114.1788
-2.6298,110.5082
-2.6292,110.5123
-2.6284,111.0519
-2.6281,110.5048
-2.6269,110.513
-2.624,114.1097
-2.6218,114.6607
-2.6197,114.1162
-2.6197,111.2037
-2.6196,115.2072
-2.6195,112.6601
-2.6193,114.9153
-2.6191,114.1196
-2.6191,111.2076
-2.6177,115.1511
-2.6173,111.0542
-2.6172,115.1547
-2.6167,111.0581
-2.6138,111.0774
-2.6138,115.1542
-2.6135,112.677
-2.6132,111.0576
-2.6125,107.8888
-2.612,107.8927
-2.6117,114.6592
-2.6103,111.0769
-2.6098,111.0571
-2.6075,115.1496
-2.6063,111.0566
-2.6034,111.0758
-2.5999,111.0753
-2.5964,111.0748
-2.5933,115.1066
-2.5899,115.1061
-2.5835,111.3956
-2.5833,106.6783
-2.5806,112.8498
-2.5801,112.8533
-2.58,121.3828
-2.5784,121.3795
-2.5775,121.3852
-2.5709,114.8821
-2.5697,115.237
-2.5685,112.9295
-2.567,114.8852
-2.5654,112.2092
-2.5643,112.8226
-2.5629,114.5977
-2.5623,114.6012
-2.5618,114.6047
-2.561,112.8221
-2.5605,112.8255
-2.5595,114.5972
-2.559,114.6007
-2.5585,114.6042
-2.5579,114.6078
-2.5557,114.6002
-2.5551,114.6037
-2.5529,114.73
-2.5527,111.0565
-2.5498,111.0521
-2.5492,111.056
-2.5457,111.0554
-2.5454,111.048
-2.5405,114.4141
-2.5384,111.047
-2.5349,111.0701
-2.5243,121.0986
-2.5189,115.1547
-2.5087,111.0544
-2.508,114.7408
-2.5057,115.3098
-2.5052,111.0539
-2.5016,115.2454
-2.4988,114.397
-2.4954,114.3965
-2.4745,112.9685
-2.4722,114.4145
-2.4711,112.9676
-2.4709,111.6559
-2.4709,112.8118
-2.4699,111.4288
-2.4687,112.1543
-2.4666,114.4097
-2.4659,115.0645
-2.4549,111.646
-2.4544,111.646
-2.417,110.174
-2.4164,114.778
-2.4065,110.2197
-2.4035,110.215
-2.3821,115.8155
-2.3753,110.4517
-2.3747,110.4558
-2.3728,111.2606
-2.3711,111.2488
-2.3707,114.7709
-2.3664,115.7206
-2.357,115.1858
-2.353,115.1889
-2.3523,115.1887
-2.3387,111.0373
-2.338,114.1608
-2.336,116.4416
-2.333,114.0147
-2.3192,114.0162
-2.3128,116.4968
-2.3123,110.1507
-2.3101,114.0537
-2.3096,114.0572
-2.3069,114.0529
-2.3047,111.0399
-2.2983,110.1443
-2.2969,113.9841
-2.2957,113.9026
-2.2947,110.1438
-2.2915,113.9974
-2.2882,113.9969
-2.2865,116.0571
-2.2805,113.8686
-2.28,113.872
-2.2772,113.8681
-2.277,116.2139
-2.2767,113.8715
-2.2739,113.8676
-2.2733,113.871
-2.2728,113.8745
-2.2706,113.8671
-2.27,113.8705
-2.2695,113.874
-2.2688,116.1963
-2.2667,113.87
-2.2636,113.8237
-2.2631,113.8272
-2.2617,113.8587
-2.2578,115.3969
-2.2566,113.9816
-2.2532,113.9811
-2.2518,116.5806
-2.2506,116.5809
-2.2482,116.5801
-2.2379,110.3019
-2.23,119.2259
-2.2281,119.2662
-2.2109,105.8816
-2.2108,115.4966
-2.2047,110.6006
-2.2023,116.51
-2.1963,114.3782
-2.1934,116.496
-2.1924,114.3812
-2.1768,119.1772
-2.172,111.0596
-2.1714,111.0635
-2.1531,113.7923
-2.1453,110.344
-2.1447,110.3481
-2.1444,110.251
-2.1302,114.8797
-2.1248,113.8445
-2.1243,113.8479
-2.1208,110.2856
-2.1199,110.282
-2.1193,110.2861
-2.1191,110.1414
-2.1181,113.843
-2.1155,110.1409
-2.112,111.1522
-2.1112,110.1446
-2.107,110.1482
-2.1037,116.0696
-2.1034,111.1626
-2.102,114.8829
-2.0994,111.1659
-2.087,114.958
-2.0824,110.3353
-2.0822,110.3604
-2.0794,110.3307
-2.0787,110.3599
-2.0777,110.6029
-2.0751,110.3594
-2.059,110.1966
-2.0544,113.5017
-2.053,110.1872
-2.0494,110.505
-2.0474,110.2247
-2.0459,110.5044
-2.0451,110.1903
-2.0429,110.4999
-2.0378,110.2147
-2.0357,113.6924
-2.033,121.0104
-2.0315,111.2947
-2.0309,113.7022
-2.0307,110.1881
-2.0303,113.7057
-2.0299,121.1229
-2.0289,111.1478
-2.0283,111.1516
-2.0281,111.2942
-2.0281,110.5018
-2.0275,113.7017
-2.0275,110.5058
-2.027,113.7052
-2.0245,110.5013
-2.0242,113.7012
-2.0237,113.7047
-2.0224,113.0176
-2.0204,113.7042
-2.0158,111.2116
-2.0124,111.2111
-2.0095,111.2068
-2.0089,111.2106
-2.0061,111.2295
-2.006,111.2063
-2.0055,111.2101
-2.0032,111.2252
-2.0026,111.229
-2.0026,111.2058
-2.0003,111.2209
-1.9997,111.2247
-1.9992,111.2286
-1.9963,111.2242
-1.9957,111.228
-1.994,111.2161
-1.9936,110.5377
-1.9934,111.2199
-1.9932,114.8402
-1.993,110.5417
-1.9928,111.2237
-1.9894,111.2232
-1.9888,111.2269
-1.9813,110.1393
-1.9678,110.18
-1.9664,112.6267
-1.9407,114.3388
-1.926,113.6996
-1.9255,113.703
-1.9231,110.1266
-1.9195,110.6941
-1.919,110.1771
-1.9159,110.1808
-1.9148,110.1807
-1.9145,113.6415
-1.9069,113.5348
-1.9029,116.2696
-1.896,115.8664
-1.884,120.9957
-1.8834,120.9938
-1.8825,120.9994
-1.8795,121.1096
-1.8761,121.111
-1.8688,111.2817
-1.8647,116.2641
-1.8636,116.2636
-1.8579,114.9229
-1.8376,121.0386
-1.8302,116.3715
-1.8273,110.0222
-1.8266,110.0234
-1.8183,114.2543
-1.815,114.2538
-1.8016,115.8206
-1.801,115.8245
-1.7928,112.5613
-1.7716,112.4114
-1.763,114.2818
-1.7307,116.2156
-1.7148,110.2745
-1.7142,110.2786
-1.7136,110.2827
-1.7112,110.2739
-1.7108,110.2024
-1.7106,110.278
-1.7094,110.2862
-1.7088,110.2903
-1.7072,110.2019
-1.7066,116.2535
-1.7054,116.2616
-1.7052,110.2898
-1.7046,110.2939
-1.6974,116.2896
-1.6972,116.2437
-1.6955,116.231
-1.6708,115.1135
-1.6702,115.1171
-1.6668,116.066
-1.6565,110.0635
-1.6523,110.0671
-1.6408,110.0697
-1.6401,110.0739
-1.6389,113.3556
-1.6356,113.3551
-1.6336,116.3934
-1.6244,110.0801
-1.6238,116.4088
-1.6228,116.4384
-1.6216,116.4386
-1.6178,110.0748
-1.6139,116.4163
-1.609,116.424
-1.6023,116.4442
-1.5979,116.4734
-1.5911,110.0721
-1.5905,110.0762
-1.5875,110.0715
-1.5845,110.0668
-1.5839,110.071
-1.5809,110.0663
-1.5733,114.281
-1.5623,116.3199
-1.5541,116.3734
-1.5349,112.4957
-1.5054,113.3632
-1.493,113.7596
-1.4762,113.5558
-1.4338,114.1484
-1.4036,114.4134
-1.3714,112.3855
-1.3693,114.3068
-1.3555,115.3006
-1.3418,113.5483
-1.3401,116.2826
-1.3398,122.4133
-1.3373,122.4113
-1.2809,115.1448
-1.2241,112.2162
-1.1448,113.4825
-1.1368,113.5129
-1.1053,117.0458
-1.0672,117.0644
-1.0486,115.0146
-1.01,116.9866
-0.9935,116.1441
-0.9921,116.9716
-0.9899,116.1435
-0.9896,116.9696
-0.9887,116.1518
-0.9883,116.971
-0.9874,116.1599
-0.9562,115.3908
-0.9534,115.2016
-0.9527,115.3903
-0.9296,114.6723
-0.9004,115.9694
-0.8791,114.8613
-0.8566,115.0574
-0.8227,114.9578
-0.7622,115.8795
-0.7576,115.9567
-0.7186,115.9063
-0.5051,116.8945
0.6745,100.3411
0.6766,100.3423
0.681,100.3397
0.6819,100.3452
1.0796,109.1018
1.5361,109.0778
2.0678,117.1721
2.0761,117.2466
2.0769,117.2517
2.0791,117.2491
2.0822,117.4751
2.119,117.2171
2.123,117.2165
2.1793,117.293
2.1959,117.4836
2.2177,117.375
2.2218,117.3744
2.2443,117.9446
2.2963,117.1173
2.297,117.1223
2.2978,117.9521
2.2984,117.9559
2.367,117.4856
2.5851,116.7671
2.6692,116.7376
2.682,117.1207
2.7142,117.157
2.7161,117.1573
2.7167,117.1885
2.7172,116.5828
2.7182,117.1565
2.7342,116.908
2.7375,117.0115
2.7415,117.011
2.757,116.7149
2.7575,116.7108
2.7684,116.7041
2.7691,116.7093
2.773,116.7087
2.8025,116.6401
2.8963,117.2709
2.9003,117.2703
2.9721,117.3031
3.0085,117.2151
3.2636,117.0232
3.3754,117.048
3.3754,116.9646
3.3794,117.0473
3.4304,117.0334
3.431,117.0369
3.4775,116.5993
3.4865,116.5531
3.488,116.5552
3.5315,116.5542
3.5974,115.8406
3.599,115.8388
3.7716,116.111
-2.4796,103.2263
-2.3339,100.924
-2.3292,100.9259
-2.3273,100.923
-2.3074,100.92
-2.2813,103.4335
-2.2017,101.0681
-2.1999,101.0697
-1.8356,101.3338
-1.8303,101.3337
-1.775,106.0106
-1.7742,106.0156
-1.7717,106.0121
-1.7194,106.0279
-1.3836,101.5471
-1.3828,101.5525
-1.3804,101.5485
-1.3796,101.554
-1.3109,110.4639
-1.2118,102.8512
-1.1989,110.4639
-1.1282,110.5982
-1.1241,110.6016
-0.8814,110.4581
-0.848,113.4921
-0.8475,113.4955
-0.8153,114.2459
-0.8029,114.7901
-0.7929,114.2354
-0.7896,114.2349
-0.7689,113.0297
-0.7484,113.9481
-0.6918,114.2086
-0.6858,114.3379
-0.6853,114.3414
-0.6725,115.117
-0.6577,114.8908
-0.6001,114.6511
-0.5972,114.4112
-0.5939,114.4107
-0.5817,114.5371
-0.553,114.6584
-0.5496,110.1906
-0.5166,114.922
-0.5114,114.9099
-0.5109,114.9363
-0.4978,116.0685
-0.4921,114.8994
-0.4915,114.9031
-0.4823,111.8023
-0.4818,111.8059
-0.4773,114.6469
-0.4578,114.8492
-0.4571,112.4663
-0.4544,114.8487
-0.439,114.6709
-0.3936,116.2568
-0.3891,116.141
-0.3884,116.1452
-0.3639,115.4825
-0.36,116.2819
-0.3581,114.9511
-0.3526,112.4609
-0.3456,112.4174
-0.3187,115.0707
-0.3139,112.046
-0.2493,115.5685
-0.2184,117.0457
-0.1986,115.3081
-0.1936,115.8828
-0.1796,115.9261
-0.1791,116.6525
-0.1776,116.6492
-0.1773,115.926
-0.174,111.6864
-0.1641,117.4176
-0.164,117.4144
-0.161,117.412
-0.1602,117.417
-0.1263,116.7876
-0.116,115.7768
-0.1023,117.3751
-0.1022,116.62
-0.0821,116.726
-0.041,116.7118
-0.0396,116.7208
-0.0295,116.8392
-0.0258,116.8387
-0.0145,116.7354
-0.0107,116.7348
0.0363,116.7416
0.0394,116.7366
0.0401,116.7411
0.0414,116.6913
0.043,116.6856
0.0438,116.6817
0.046,116.6806
0.0467,116.6851
0.0476,116.6812
0.0504,116.6845
0.0511,116.689
0.052,116.6851
0.0713,116.7373
0.0951,116.743
0.0989,116.7424
0.1354,116.7555
0.1453,116.7448
0.1592,115.401
0.1601,112.1506
0.166,116.7787
0.1666,116.7798
0.2003,115.4068
0.2271,109.9754
0.2372,115.4374
0.2495,117.4189
0.2855,116.3694
0.3046,116.9235
0.4256,116.1105
0.4706,116.186
0.5308,111.5045
0.56,121.8675
0.5743,120.3589
0.6377,116.7243
0.6613,122.3826
0.6771,117.5667
0.682,117.0171
0.6875,117.5547
0.6913,116.7208
0.7006,111.6662
0.7059,116.5083
0.7085,116.8094
0.7335,111.5676
0.7563,122.8092
0.7784,114.5971
0.779,114.6008
0.7824,114.6003
0.7937,116.9355
0.8134,117.1177
0.8173,117.1171
0.818,117.1219
0.8375,117.6671
0.8576,123.4573
0.8751,117.7712
0.8812,116.7478
0.9178,117.8903
0.9256,117.8595
0.933,117.1668
0.9337,117.1718
0.9351,121.4064
0.9404,121.4064
0.9969,111.2025
1.0286,117.1351
1.0721,117.1075
1.1042,117.7192
1.1094,117.085
1.1801,116.9387
1.3259,118.5965
1.3315,116.7061
1.372,117.206
1.3759,117.2055
1.4124,118.191
1.4371,117.9745
1.5444,117.1804
1.6961,118.0065
1.7885,117.8445
1.7948,117.8585
1.7953,117.8621
-2.3362,100.9254
-2.3352,100.9315
-2.3294,100.9244
-2.3284,100.9305
-2.3102,100.9152
-2.2598,101.0073
-2.2588,101.0134
-2.2579,101.0103
-2.2569,101.0164
-2.252,101.0124
-2.2511,101.0092
-2.2509,101.0185
-2.2501,101.0154
-2.2491,101.0215
-2.2337,100.9969
-2.2331,101.0408
-2.2327,100.9937
-2.2294,101.0563
-2.2279,100.9897
-2.2211,100.9793
-2.2143,100.9783
-2.2092,101.0089
-2.2082,101.015
-2.1797,100.9356
-2.1778,100.9344
-2.1729,100.9345
2.6212,98.4935
0.8246,122.7051
0.8252,122.7012
1.4239,118.174
1.4936,127.6321
1.4964,127.6361
1.4969,127.6326
1.4997,127.6365
-5.2046,122.3394
-4.6594,121.7395
-4.534,121.7647
-4.5334,121.7611
-4.3283,122.2904
-3.9031,122.419
-3.8991,122.4196
-3.8721,122.4033
-3.8713,122.3982
-3.8704,122.3932
-3.8694,122.4061
-3.869,122.409
-3.8686,122.4011
-3.8682,122.4039
-3.8678,122.396
-3.7872,119.9095
-3.6909,115.6799
-3.689,115.6784
-3.4781,115.9847
-3.4278,115.729
-3.3244,115.1675
-3.3239,115.1704
-3.323,115.1648
-3.1824,115.0036
-3.1767,115.0056
-3.1759,115.0047
-3.1758,115.0001
-3.1749,114.9992
-3.0528,114.8318
-3.0475,114.8294
-3.0291,115.1593
-3.0189,113.9399
-3.0131,113.9478
-3.013,113.9407
-3.012,113.9413
-3.012,113.9341
-3.0072,113.9485
-3.0062,113.9491
-3.0061,113.9419
-3.005,113.9425
-2.9992,113.9432
-2.9981,113.9437
-2.9981,113.9366
-2.9969,113.9371
-2.9922,113.9445
-2.9912,113.945
-2.9101,115.2425
-2.9093,115.2424
-2.7295,114.1928
-2.6754,114.9606
-2.6408,114.3369
-2.6399,114.3372
-2.635,114.3443
-2.6339,114.3381
-2.6331,114.3384
-2.6192,114.3343
-2.6184,114.3346
-2.6169,114.112
-2.6163,114.1123
-2.6037,114.2854
-2.6032,114.2856
-2.5801,121.3769
-2.5771,121.3856
-2.5758,121.3777
-2.5752,121.3737
-2.5585,114.5975
-2.5574,114.5915
-2.5563,114.6004
-2.5553,114.5944
-2.5528,114.6047
-2.5518,114.5987
-2.5507,114.5927
-2.5505,114.6075
-2.5495,114.6016
-2.5485,114.5955
-2.5475,114.5895
-2.5461,114.6059
-2.545,114.5999
-2.544,114.5939
-2.5438,114.6087
-2.5429,114.5879
-2.5428,114.6028
-2.5418,114.5967
-2.5408,114.5907
-2.5394,114.607
-2.5383,114.601
-2.5373,114.595
-2.5362,114.589
-2.5351,114.5979
-2.5315,114.4014
-2.5306,114.4038
-2.5304,114.3951
-2.5295,114.3975
-2.5169,114.4061
-2.5111,114.4049
-2.5101,114.4074
-2.4934,114.3912
-2.36,115.1809
-2.3595,115.183
-2.3553,114.5739
-2.3543,114.5678
-2.3535,114.5764
-2.3535,115.1821
-2.353,115.1841
-2.3525,114.5703
-2.3407,114.5702
-2.3397,114.5641
-2.339,114.5727
-2.338,114.5666
-2.336,114.1708
-2.3351,114.5776
-2.334,114.5714
-2.3329,114.5653
-2.3323,114.5739
-2.3312,114.5678
-2.3291,114.172
-2.328,114.1655
-2.3211,114.1667
-2.3148,116.4835
-2.3113,114.0672
-2.3102,114.0606
-2.3094,114.013
-2.3066,114.0816
-2.301,114.0486
-2.2997,114.0828
-2.292,113.9955
-2.2773,113.8663
-2.2703,113.8675
-2.2701,116.2121
-2.2671,114.0083
-2.2663,114.0137
-2.266,114.0016
-2.2652,114.007
-2.2632,113.8687
-2.2601,114.0095
-2.2582,114.0083
-2.2567,113.8572
-2.2556,113.8504
-2.2551,113.8212
-2.2539,113.8564
-2.2066,115.5006
-2.1936,114.3752
-2.1927,114.3722
-2.1726,115.5715
-2.1649,115.5744
-2.1511,113.7913
-2.1193,113.8421
-2.0572,115.5683
-2.0228,113.7018
-2.0187,113.6968
-1.8922,115.8629
-1.8707,115.8506
-1.8645,115.852
-1.381,122.478
-1.0293,116.8506
-1.0272,116.8521
-1.0265,116.8478
-1.0233,116.8516
-0.965,117.1367
-0.792,116.2374
-0.7386,117.0368
0.0485,116.681
0.0493,116.6762
0.6467,117.5526
0.6872,117.5525
0.6886,117.5547
0.6893,117.5504
0.6931,117.5531
0.6938,117.549
0.7087,117.4664
1.275,117.1867
-9.9044,123.9902
-9.7793,123.9541
-9.642,123.6742
-9.5635,124.0501
-8.9212,120.964
-8.6088,118.8096
-8.4287,124.5439
-8.4098,123.37
-8.3395,124.0544
-8.2722,123.5055
-8.1065,112.9223
-8.0997,112.8878
-7.7341,112.4621
-7.7325,112.4672
-7.7318,112.4635
-7.7281,112.4689
-7.7273,112.465
-7.7253,112.4675
-7.608,126.5692
-7.6047,126.5697
-6.9775,112.5195
-6.9739,112.521
-3.4271,111.8536
-3.3827,111.8455
-3.3796,111.8448
-3.3771,111.8463
-3.3714,111.8471
-3.3708,111.8433
-3.3683,111.8465
-3.3652,111.8441
-3.3621,111.8435
-3.3539,111.8458
-3.3425,112.6883
-3.3358,112.6848
-3.3043,112.7367
-3.3004,112.7349
-3.2969,112.7287
-3.2932,114.9523
-3.2921,114.9509
-3.181,115.0065
-3.1807,115.0069
-3.1801,115.0002
-3.1798,115.0006
-3.1522,113.6952
-3.1384,112.3511
-3.1327,112.3516
-3.1326,112.352
-3.0864,112.3207
-3.08,112.3175
-3.0742,112.3183
-3.0736,112.3143
-3.0621,114.8298
-3.0579,114.8346
-3.0553,114.8309
-3.0332,115.1531
-3.0328,115.1529
-3.0221,113.9378
-3.0214,113.9394
-3.0158,113.9455
-3.015,113.9403
-3.0093,113.9465
-3.0085,113.9412
-3.0029,113.9474
-3.0021,113.9422
-2.9965,113.9484
-2.9957,113.9431
-2.9719,111.5932
-2.9542,111.5883
-2.9536,111.5847
-2.9486,111.5891
-2.9481,111.5855
-2.9476,111.5818
-2.9426,111.5863
-2.942,111.5827
-2.94,113.8762
-2.9386,115.2283
-2.938,115.2266
-2.9138,112.9238
-2.9064,112.4653
-2.9059,111.0091
-2.8855,111.5426
-2.8849,111.539
-2.8789,111.5362
-2.8755,112.0523
-2.875,112.0484
-2.8728,112.0505
-2.8721,112.0688
-2.8695,112.067
-2.8688,112.9237
-2.8609,111.6797
-2.8194,110.2713
-2.8084,113.0156
-2.8066,113.0147
-2.7884,111.1938
-2.7337,114.1918
-2.7184,111.0096
-2.7179,111.0063
-2.7172,111.0071
-2.717,113.2926
-2.7152,113.319
-2.7129,111.187
-2.709,113.32
-2.6802,112.1784
-2.6784,112.1786
-2.6752,112.3507
-2.6567,112.1898
-2.6561,112.1858
-2.6431,114.339
-2.6422,114.3334
-2.6365,114.3399
-2.6357,114.3344
-2.6291,111.2133
-2.6286,111.2099
-2.627,111.0501
-2.6258,111.2105
-2.6226,114.3363
-2.6221,114.1089
-2.6215,114.1076
-2.6213,114.1035
-2.6179,112.6767
-2.6159,114.114
-2.6137,111.0257
-2.6129,111.056
-2.6125,111.0255
-2.6116,111.0558
-2.6086,114.2874
-2.6078,114.2819
-2.6071,111.0535
-2.6062,114.1816
-2.6058,111.0533
-2.6033,112.74
-2.6027,112.7357
-2.589,112.8892
-2.5883,112.8848
-2.586,112.8887
-2.5853,112.8843
-2.5814,111.3917
-2.5809,111.3882
-2.5667,112.8206
-2.566,112.8163
-2.5657,112.2074
-2.5641,112.2065
-2.5639,112.8246
-2.5632,112.8202
-2.5625,112.8159
-2.5619,114.5969
-2.5614,112.8259
-2.561,114.5911
-2.5607,112.8215
-2.5601,112.8172
-2.5579,112.8255
-2.5573,112.8211
-2.5566,112.8168
-2.5561,114.6037
-2.5554,112.8269
-2.5552,114.5979
-2.5548,112.8225
-2.5544,114.5921
-2.5531,111.055
-2.552,112.8264
-2.5501,112.8322
-2.5495,112.8278
-2.5495,114.6047
-2.5488,112.8234
-2.5486,114.5989
-2.5482,112.8191
-2.5477,114.5931
-2.5476,112.8147
-2.5474,112.836
-2.5464,111.0459
-2.546,112.8273
-2.5454,112.8229
-2.5447,112.8186
-2.544,112.8143
-2.5428,112.9267
-2.5428,114.6056
-2.5425,111.0565
-2.542,114.5999
-2.5416,112.8156
-2.5411,114.5941
-2.5406,111.0434
-2.5402,114.5883
-2.5367,111.0541
-2.5329,114.4033
-2.5321,114.3978
-2.5308,113.0105
-2.5198,114.4054
-2.5191,111.1452
-2.5141,111.0474
-2.5132,114.4063
-2.5102,111.0525
-2.5098,111.0548
-2.5093,111.0515
-2.4991,114.3925
-2.4976,114.3915
-2.4925,114.3934
-2.4911,114.3925
-2.4868,114.4
-2.4861,114.4047
-2.483,112.8948
-2.4756,112.9276
-2.4732,112.9282
-2.4713,112.8162
-2.4707,112.8118
-2.4701,112.8075
-2.4694,112.8031
-2.468,114.4084
-2.4675,112.8127
-2.4669,112.8083
-2.4664,114.4076
-2.4664,112.8841
-2.4657,112.8798
-2.4651,112.8754
-2.4631,112.8843
-2.4625,112.88
-2.4618,112.8756
-2.4598,112.8807
-2.4591,112.8763
-2.4571,112.8633
-2.4531,112.8772
-2.4122,105.3292
-2.4109,105.1049
-2.4031,112.1981
-2.4025,112.1942
-2.3984,110.1623
-2.3813,112.7639
-2.3776,111.242
-2.3771,111.2386
-2.3753,112.7648
-2.3728,110.4682
-2.3603,114.5772
-2.3594,114.5715
-2.353,115.1797
-2.3528,114.5725
-2.3526,115.1799
-2.3481,110.2721
-2.3473,110.2665
-2.3468,110.2636
-2.345,111.1344
-2.3427,110.27
-2.3423,110.2672
-2.3418,110.2643
-2.3398,114.1754
-2.3395,114.5744
-2.339,114.17
-2.3387,114.5687
-2.3387,114.1727
-2.3334,114.1764
-2.3326,114.171
-2.3322,114.1737
-2.3318,114.1656
-2.3314,114.1683
-2.3285,114.0094
-2.3281,110.9148
-2.3276,110.9116
-2.3261,114.1719
-2.3253,114.1666
-2.3249,114.1693
-2.3241,114.164
-2.3228,110.9154
-2.3223,110.9121
-2.317,114.0648
-2.3162,114.0595
-2.3159,114.0678
-2.3157,114.0113
-2.3151,114.0625
-2.3143,114.0572
-2.3143,114.0143
-2.314,110.1482
-2.3129,114.0816
-2.3119,114.0845
-2.3114,114.0711
-2.3106,114.0658
-2.3103,114.074
-2.3098,114.0605
