Jumlah,Latitude,Longitude
1,-4.14519,104.4573
1,-4.11786,104.40422
1,-4.07759,103.73224
1,-4.06116,105.69342
1,-4.06053,105.69749
1,-4.05998,105.6932
1,-4.05933,105.69727
1,-4.0582,105.6888
1,-4.05758,105.69287
1,-4.05705,105.68859
1,-4.0564,105.69266
1,-4.00718,104.39483
1,-3.98485,104.24671
1,-3.9843,104.25033
1,-3.98251,104.556
1,-3.98092,104.24981
1,-3.97182,103.87112
1,-3.96512,103.87013
1,-3.9493,105.6683
1,-3.94837,103.40086
1,-3.9351,103.39874
1,-3.91596,104.51202
1,-3.91587,104.60253
1,-3.91574,104.51156
1,-3.91422,104.54564
1,-3.9125,104.55669
1,-3.90903,104.55577
1,-3.90729,104.54419
1,-3.90561,104.55525
1,-3.90505,104.55894
1,-3.9033,104.61579
1,-3.89885,105.24105
1,-3.89825,105.24496
1,-3.8931,103.0724
1,-3.89243,105.23607
1,-3.88542,105.235
1,-3.88482,105.23891
1,-3.88422,105.24282
1,-3.88071,105.24228
1,-3.8803,105.19832
1,-3.8797,105.20221
1,-3.8774,105.1939
1,-3.8771,105.26575
1,-3.8768,105.19778
1,-3.8765,105.26966
1,-3.87298,105.26913
1,-3.87289,103.02709
1,-3.87068,105.26077
1,-3.87007,105.26469
1,-3.86947,105.26859
1,-3.86579,104.587
1,-3.86414,103.57392
1,-3.86135,105.25133
1,-3.86134,103.56992
1,-3.86081,103.57341
1,-3.85784,105.25079
1,-3.84887,105.28551
1,-3.84731,105.24919
1,-3.84184,104.67451
1,-3.83726,104.68145
1,-3.82228,105.22537
1,-3.81908,105.59508
1,-3.81832,105.20481
1,-3.81771,105.20869
1,-3.81649,105.2165
1,-3.81551,105.59453
1,-3.81237,105.21987
1,-3.81194,105.59398
1,-3.81115,105.22768
1,-3.81053,105.23158
1,-3.80992,105.23549
1,-3.80825,105.22324
1,-3.80764,105.22713
1,-3.80754,105.22313
1,-3.80702,105.23105
1,-3.80694,105.22704
1,-3.80658,105.21101
1,-3.80635,105.23095
1,-3.80582,105.21088
1,-3.80536,105.2188
1,-3.80522,105.21478
1,-3.80474,105.2227
1,-3.80463,105.21869
1,-3.80413,105.22661
1,-3.80403,105.2226
1,-3.80351,105.23052
1,-3.80343,105.2265
1,-3.80284,105.23042
1,-3.80171,105.21424
1,-3.79706,103.87716
1,-3.7888,102.75339
1,-3.78864,103.71559
1,-3.7816,105.46172
1,-3.77716,103.00879
1,-3.7721,102.79664
1,-3.77008,103.68039
1,-3.76538,105.3576
1,-3.76478,105.36156
1,-3.76474,103.82757
1,-3.76349,104.0946
1,-3.76217,104.09322
1,-3.76185,105.35706
1,-3.76142,105.75356
1,-3.76125,105.36102
1,-3.76072,103.69696
1,-3.76064,105.36497
1,-3.75847,105.74888
1,-3.75804,103.82657
1,-3.75782,105.753
1,-3.75771,105.36047
1,-3.75718,105.75713
1,-3.75479,105.35597
1,-3.75423,105.75246
1,-3.75418,105.35994
1,-3.75188,103.82201
1,-3.75126,105.35543
1,-3.75065,105.3594
1,-3.75004,105.36337
1,-3.74882,105.37129
1,-3.74878,102.83891
1,-3.74821,105.37526
1,-3.74773,105.3549
1,-3.74528,105.37075
1,-3.74367,104.69786
1,-3.73527,103.72919
1,-3.73468,105.36914
1,-3.73418,103.73627
1,-3.73361,105.54093
1,-3.73115,105.3686
1,-3.73005,105.54038
1,-3.72992,105.37653
1,-3.72884,105.26726
1,-3.72762,105.27512
1,-3.72728,105.51108
1,-3.727,105.27905
1,-3.72536,103.63778
1,-3.7241,105.27457
1,-3.72351,103.71662
1,-3.72347,105.37149
1,-3.72285,105.37546
1,-3.72267,103.63704
1,-3.72071,103.7126
1,-3.71993,105.37095
1,-3.71932,105.37492
1,-3.71362,103.69682
1,-3.70553,104.46838
1,-3.70541,104.46731
1,-3.702,104.4668
1,-3.68767,105.27709
1,-3.6871,105.27744
1,-3.68644,104.65862
1,-3.68313,105.39787
1,-3.68243,104.66182
1,-3.67585,105.67775
1,-3.67441,104.8723
1,-3.67095,104.87177
1,-3.66465,104.59724
1,-3.66122,104.59673
1,-3.66022,104.9637
1,-3.65963,104.96751
1,-3.65675,104.96317
1,-3.65615,104.96699
1,-3.65328,104.67173
1,-3.65208,104.97029
1,-3.65166,103.0987
1,-3.65099,104.66373
1,-3.65018,104.86862
1,-3.64985,104.67121
1,-3.64898,105.38503
1,-3.64755,104.6632
1,-3.62759,103.63348
1,-3.62705,103.63699
1,-3.61584,105.73179
1,-3.61518,105.73591
1,-3.61405,105.73233
1,-3.60215,104.77533
1,-3.59629,105.11494
1,-3.58981,104.90143
1,-3.58922,104.90524
1,-3.58516,104.90852
1,-3.58119,104.61505
1,-3.56633,103.7497
1,-3.56555,103.17376
1,-3.55831,104.8073
1,-3.55681,104.90813
1,-3.55486,104.80679
1,-3.55228,104.66799
1,-3.55171,104.67173
1,-3.54884,104.66747
1,-3.54827,104.67121
1,-3.5477,104.67495
1,-3.54712,104.6787
1,-3.5454,104.66695
1,-3.54025,104.70067
1,-3.53967,104.6814
1,-3.53915,104.9759
1,-3.53623,104.68088
1,-3.53394,104.69587
1,-3.53336,104.69964
1,-3.53221,104.82289
1,-3.53219,104.97485
1,-3.53163,104.82669
1,-3.53049,104.69536
1,-3.52958,103.16481
1,-3.52476,104.48138
1,-3.5231,105.64233
1,-3.52132,105.6424
1,-3.51952,105.64177
1,-3.51889,105.64587
1,-3.51353,105.69166
1,-3.51287,105.69578
1,-3.51261,105.68698
1,-3.51198,105.69109
1,-3.51135,105.69522
1,-3.51091,105.67407
1,-3.51028,105.67818
1,-3.50902,105.68642
1,-3.50839,105.69054
1,-3.50742,105.31822
1,-3.50731,105.67352
1,-3.5068,105.3222
1,-3.50668,105.67764
1,-3.50647,105.37096
1,-3.50619,105.32616
1,-3.50605,105.68176
1,-3.5045,105.31373
1,-3.4999,105.29683
1,-3.49929,105.30078
1,-3.49602,105.34494
1,-3.49248,105.34441
1,-3.49167,105.67952
1,-3.49019,105.17457
1,-3.48936,105.17484
1,-3.48708,105.3558
1,-3.48451,103.43886
1,-3.48398,103.44234
1,-3.47902,103.36317
1,-3.47328,105.65569
1,-3.47264,105.6598
1,-3.46987,104.83673
1,-3.46968,105.65515
1,-3.46409,105.19908
1,-3.46349,105.203
1,-3.46057,105.19854
1,-3.46018,105.64529
1,-3.45997,105.20247
1,-3.45937,105.20639
1,-3.45927,105.23052
1,-3.45765,105.19408
1,-3.45705,105.19801
1,-3.45635,105.22606
1,-3.45575,105.23
1,-3.45414,105.19355
1,-3.45354,105.19747
1,-3.45293,105.20139
1,-3.45062,105.19302
1,-3.45002,105.19694
1,-3.44428,105.55927
1,-3.44365,105.56335
1,-3.43506,105.48391
1,-3.4315,105.48338
1,-3.428,104.86521
1,-3.42642,104.86516
1,-3.42298,105.5152
1,-3.41693,105.53089
1,-3.41646,105.51006
1,-3.41631,105.53495
1,-3.4069,105.336
1,-3.40676,104.68015
1,-3.4043,104.8577
1,-3.40163,105.41702
1,-3.39833,103.31468
1,-3.39392,105.07264
1,-3.39295,105.07246
1,-3.39178,104.25077
1,-3.38985,104.85939
1,-3.38878,103.72978
1,-3.38824,103.73332
1,-3.38434,105.27164
1,-3.38205,105.2632
1,-3.38143,105.26716
1,-3.37943,104.28619
1,-3.37586,104.90418
1,-3.37561,105.25818
1,-3.37238,104.90366
1,-3.3711,104.70551
1,-3.37052,104.70928
1,-3.36925,103.7081
1,-3.36824,104.70122
1,-3.36785,104.86388
1,-3.36628,105.01289
1,-3.36602,104.89877
1,-3.36569,105.01675
1,-3.36479,104.7007
1,-3.3646,103.15695
1,-3.36279,105.01235
1,-3.36255,104.89825
1,-3.3622,105.01622
1,-3.3616,105.02009
1,-3.3593,105.01183
1,-3.35871,105.01569
1,-3.35811,105.01955
1,-3.35652,103.72426
1,-3.35648,103.81486
1,-3.3552,105.43463
1,-3.35371,103.72022
1,-3.35317,103.72375
1,-3.3529,105.42606
1,-3.35227,105.43007
1,-3.35172,105.01463
1,-3.35041,104.70237
1,-3.34982,104.70612
1,-3.34924,104.70989
1,-3.34823,105.0141
1,-3.34763,105.01796
1,-3.34728,105.25399
1,-3.34474,105.01357
1,-3.34414,105.01743
1,-3.34265,105.23711
1,-3.34068,104.85587
1,-3.33835,105.00865
1,-3.3362,105.23209
1,-3.33268,105.23154
1,-3.32939,105.29995
1,-3.32915,105.23101
1,-3.32854,105.23495
1,-3.32759,104.94001
1,-3.3266,105.27107
1,-3.32589,105.51319
1,-3.32562,105.23046
1,-3.32502,105.23441
1,-3.32466,105.51271
1,-3.32294,105.50858
1,-3.32232,105.51264
1,-3.32122,105.49586
1,-3.32014,105.26604
1,-3.31905,105.24967
1,-3.31735,105.23728
1,-3.31722,105.26154
1,-3.31703,105.49937
1,-3.31674,105.24123
1,-3.31661,105.2655
1,-3.3143,105.25705
1,-3.31383,105.23675
1,-3.31379,104.7162
1,-3.31157,102.85828
1,-3.31123,103.39687
1,-3.30923,104.56213
1,-3.3074,104.82763
1,-3.30676,102.68768
1,-3.28519,104.97323
1,-3.28402,104.98094
1,-3.28343,104.9848
1,-3.2827,104.14104
1,-3.2819,105.25618
1,-3.28128,105.26014
1,-3.27658,105.33675
1,-3.27006,105.26251
1,-3.2584,104.98496
1,-3.25205,105.14323
1,-3.24871,105.09471
1,-3.24691,105.10643
1,-3.24375,105.6178
1,-3.24342,102.88256
1,-3.23653,104.91859
1,-3.23336,104.98512
1,-3.23162,104.83566
1,-3.23144,104.70737
1,-3.23047,104.98073
1,-3.22698,104.98021
1,-3.22586,104.82698
1,-3.21945,105.21478
1,-3.21588,105.33213
1,-3.21527,105.33613
1,-3.21302,103.08289
1,-3.21249,103.08634
1,-3.21206,105.05327
1,-3.21172,105.33558
1,-3.2097,103.08239
1,-3.20612,104.66498
1,-3.20423,103.38721
1,-3.20169,105.32998
1,-3.19687,104.74855
1,-3.18357,103.20963
1,-3.18314,104.6538
1,-3.18198,104.66132
1,-3.18027,104.64951
1,-3.17969,104.65327
1,-3.1774,104.64524
1,-3.17683,104.64899
1,-3.17624,104.65276
1,-3.17396,104.64471
1,-3.17338,104.64848
1,-3.1728,104.65224
1,-3.17244,105.2847
1,-3.17199,104.79528
1,-3.16935,104.65172
1,-3.16858,102.72643
1,-3.16227,104.24108
1,-3.15975,105.3195
1,-3.15913,104.85578
1,-3.15683,105.31497
1,-3.15621,105.31897
1,-3.14644,104.25363
1,-3.14556,105.31737
1,-3.1425,103.18925
1,-3.14246,105.31709
1,-3.14202,105.31683
1,-3.14093,105.25568
1,-3.14027,105.1183
1,-3.13435,105.27505
1,-3.13163,105.22182
1,-3.1296,105.28248
1,-3.12605,105.28194
1,-3.126,103.47559
1,-3.11808,105.09892
1,-3.1175,105.21968
1,-3.11686,104.17464
1,-3.11298,105.29627
1,-3.11201,104.01801
1,-3.11079,105.26333
1,-3.11015,105.63625
1,-3.1097,105.24689
1,-3.10884,104.95038
1,-3.10808,105.32825
1,-3.10725,105.26279
1,-3.10664,105.26677
1,-3.10589,105.2952
1,-3.10514,105.3237
1,-3.10453,105.32771
1,-3.1012,105.18484
1,-3.10031,105.23735
1,-3.09856,105.13205
1,-3.09833,105.27366
1,-3.098,105.22889
1,-3.09739,105.23285
1,-3.09677,105.23682
1,-3.09616,105.24078
1,-3.09447,105.22835
1,-3.09324,105.23627
1,-3.08457,104.56551
1,-3.08113,104.56499
1,-3.08055,104.56873
1,-3.08049,105.01743
1,-3.08033,105.22621
1,-3.07988,105.02131
1,-3.07945,105.01698
1,-3.07679,105.22569
1,-3.07617,105.22964
1,-3.07264,105.22911
1,-3.07023,103.19569
1,-3.06693,104.1778
1,-3.05889,104.48157
1,-3.05851,104.71167
1,-3.05564,104.70737
1,-3.03823,103.56257
1,-3.02613,105.06075
1,-3.02553,105.06466
1,-3.02493,105.06857
1,-3.01418,104.59293
1,-3.01211,104.21799
1,-3.00688,104.11674
1,-3.00204,105.07711
1,-2.99792,105.08049
1,-2.99731,105.08441
1,-2.99652,105.22962
1,-2.99635,104.41109
1,-2.99591,105.2336
1,-2.9953,105.23758
1,-2.9938,105.08388
1,-2.99298,105.22909
1,-2.99237,105.23306
1,-2.99176,105.23704
1,-2.98967,105.08727
1,-2.98514,105.35066
1,-2.98314,104.65751
1,-2.98264,105.0862
1,-2.98158,105.35012
1,-2.97899,105.2026
1,-2.97837,105.20656
1,-2.97776,105.21053
1,-2.97714,105.2145
1,-2.97652,105.21847
1,-2.97484,105.20603
1,-2.97007,105.21343
1,-2.96965,105.10029
1,-2.96945,105.2174
1,-2.96674,105.09583
1,-2.96653,105.2129
1,-2.96613,105.09975
1,-2.96529,105.22084
1,-2.96468,105.22482
1,-2.96299,105.21236
1,-2.96244,105.12333
1,-2.96237,105.21633
1,-2.96138,105.10708
1,-2.96077,105.111
1,-2.96017,104.94731
1,-2.95946,105.21183
1,-2.95854,104.88779
1,-2.95808,105.10265
1,-2.95725,105.11047
1,-2.95689,105.11052
1,-2.95557,105.09816
1,-2.95516,105.09819
1,-2.95506,104.88727
1,-2.95496,105.10208
1,-2.95456,105.10212
1,-2.95164,105.09765
1,-2.93117,104.08287
1,-2.9305,105.26058
1,-2.93011,105.26032
1,-2.92868,105.27258
1,-2.92823,105.2723
1,-2.92778,104.08236
1,-2.9276,105.27629
1,-2.92422,105.20665
1,-2.92279,105.12145
1,-2.92158,105.12933
1,-2.91806,105.12879
1,-2.89517,105.23074
1,-2.88898,105.17696
1,-2.88837,105.18092
1,-2.88653,105.19282
1,-2.8853,105.20076
1,-2.87899,105.17139
1,-2.87546,105.17085
1,-2.87423,105.17878
1,-2.87399,104.75372
1,-2.86011,104.75163
1,-2.85846,104.69302
1,-2.85788,104.69682
1,-2.855,104.6925
1,-2.85441,104.69629
1,-2.85302,105.17558
1,-2.8509,105.14286
1,-2.85029,105.14681
1,-2.84931,105.19937
1,-2.84738,105.14233
1,-2.84458,105.27621
1,-2.84323,105.14574
1,-2.84294,105.14616
1,-2.84261,105.14969
1,-2.8418,105.17793
1,-2.84061,105.13771
1,-2.8404,105.27968
1,-2.84032,105.14126
1,-2.84001,105.14166
1,-2.8397,105.14521
1,-2.83941,105.14562
1,-2.83889,105.17343
1,-2.83874,105.1739
1,-2.83827,105.17739
1,-2.83814,105.17786
1,-2.83708,105.13717
1,-2.83648,105.14113
1,-2.81602,105.25197
1,-2.81541,105.25597
1,-2.81196,105.2309
1,-2.80964,105.22238
1,-2.80824,105.13686
1,-2.80609,105.22185
1,-2.80255,105.22131
1,-2.80194,105.2253
1,-2.80133,105.22929
1,-2.79839,105.22476
1,-3.10814,102.81248
1,-2.9859,103.26052
1,-2.96758,102.64228
1,-2.93398,103.19941
1,-2.92818,104.01221
1,-2.91757,104.05864
1,-2.91483,102.92334
1,-2.8942,103.03692
1,-2.85291,103.90834
1,-2.83495,102.98067
1,-2.83443,102.98412
1,-2.82806,104.61493
1,-2.82448,102.98264
1,-2.82207,103.15379
1,-2.77689,102.82716
1,-2.77413,103.11323
1,-2.77391,104.26395
1,-2.76205,103.12562
1,-2.76152,103.12909
1,-2.75421,104.27599
1,-2.75365,104.27967
1,-2.75309,104.28336
1,-2.74395,102.93121
1,-2.74238,102.94157
1,-2.74221,102.92034
1,-2.74186,102.94503
1,-2.73994,102.91293
1,-2.73907,102.94107
1,-2.73889,102.91985
1,-2.73855,102.94453
1,-2.73837,102.9233
1,-2.73785,102.92675
1,-2.73505,102.92281
1,-2.73471,102.94749
1,-2.73453,102.92626
1,-2.73174,102.9223
1,-2.72384,103.28722
1,-2.72051,103.28671
1,-2.71997,103.2902
1,-2.71771,103.28272
1,-2.71718,103.28621
1,-2.71515,103.05432
1,-2.71299,104.13492
1,-2.71243,104.13857
1,-2.70959,104.13441
1,-2.70629,105.28484
1,-2.70432,104.39704
1,-2.6992,103.24783
1,-2.69674,103.24346
1,-2.69529,102.84973
1,-2.69134,105.56197
1,-2.68838,105.55729
1,-2.68774,105.56142
1,-2.68313,103.77887
1,-2.67106,104.1089
1,-2.67051,104.11254
1,-2.66601,104.11932
1,-2.66071,102.94347
1,-2.6602,103.32726
1,-2.66018,102.94692
1,-2.65739,102.94296
1,-2.65686,102.94642
1,-2.65534,103.11271
1,-2.64748,103.09734
1,-2.64717,103.05476
1,-2.64665,103.0582
1,-2.64023,103.16731
1,-2.63971,103.17078
1,-2.63744,103.16334
1,-2.63691,103.16682
1,-2.63668,103.05671
1,-2.63614,103.21655
1,-2.63591,102.95036
1,-2.63547,103.04237
1,-2.63539,102.95382
1,-2.62299,102.83456
1,-2.6202,102.83061
1,-2.61057,105.36134
1,-2.60885,103.19463
1,-2.58811,103.6442
1,-2.55759,103.31109
1,-2.55426,103.31059
1,-2.5469,105.40246
1,-2.53808,102.78961
1,-2.53253,102.98361
1,-2.53201,102.98706
1,-2.53046,103.49017
1,-2.52921,102.98312
1,-2.50951,104.13668
1,-2.49383,105.06513
1,-2.47418,103.0772
1,-2.47365,103.08067
1,-2.45225,104.30492
1,-2.41234,105.38174
1,-2.38907,104.2837
1,-2.38625,104.30221
1,-2.38568,104.30592
1,-2.38565,104.28318
1,-2.38455,104.31333
1,-2.38395,104.29428
1,-2.38339,104.29799
1,-2.38282,104.3017
1,-2.38228,104.32819
1,-2.38225,104.3054
1,-2.38222,104.28267
1,-2.38169,104.3091
1,-2.37996,104.29747
1,-2.3794,104.30118
1,-2.37881,103.61533
1,-2.37654,104.29695
1,-2.37597,104.30067
1,-2.37198,104.30386
1,-2.37141,104.30756
1,-2.36798,104.30704
1,-2.35199,104.29705
1,-2.35199,104.31983
1,-2.33542,104.31354
1,-2.32132,103.57345
1,-2.31743,103.57649
1,-2.30334,103.46584
1,-2.29999,103.46535
1,-2.29276,103.46786
1,-2.29223,103.47139
1,-2.28954,103.48903
1,-2.2878,103.47795
1,-2.28673,103.485
1,-2.28566,103.49207
1,-2.28446,103.47745
1,-2.28392,103.48098
1,-2.28338,103.4845
1,-2.28284,103.48804
1,-2.28123,103.49863
1,-2.28057,103.48048
1,-2.28003,103.48401
1,-2.27949,103.48753
1,-2.2728,103.48653
1,-2.26945,103.48602
1,-2.26664,103.48199
1,-2.2661,103.48552
1,-2.26556,103.48904
1,-2.26329,103.48149
1,-2.26275,103.48501
1,-2.26221,103.48854
1,-2.25994,103.48098
1,-3.72951,105.53868
1,-3.72881,105.53451
1,-3.65732,104.95853
1,-3.65206,104.96416
1,-3.65039,104.66541
1,-3.6434,104.66174
1,-3.64257,104.65697
1,-3.54978,104.66644
1,-3.54895,104.66162
1,-3.5411,104.65305
1,-3.54027,104.64822
1,-3.53492,104.65418
1,-3.53409,104.64934
1,-3.50589,105.31932
1,-3.50513,105.31496
1,-3.50248,105.31919
1,-3.50175,105.31483
1,-3.46317,105.23117
1,-3.36845,105.03941
1,-3.36708,105.03696
1,-3.3637,105.01198
1,-3.36328,105.01405
1,-3.36291,105.00737
1,-3.36252,105.00947
1,-3.36176,105.00484
1,-3.35843,105.01761
1,-3.35763,105.01302
1,-3.35722,105.01512
1,-3.35684,105.00843
1,-3.35645,105.01052
1,-3.35569,105.00591
1,-3.35157,105.01408
1,-3.35115,105.0162
1,-3.35038,105.01159
1,-3.3455,105.01513
1,-3.3447,105.01054
1,-3.34432,105.01268
1,-3.34355,105.00806
1,-3.33943,105.01617
1,-3.33863,105.01157
1,-3.33825,105.01372
1,-3.33783,105.00697
1,-3.33748,105.00912
1,-3.3367,105.00452
1,-3.32517,105.23019
1,-3.3235,104.92567
1,-3.31397,105.23678
1,-3.31321,105.23233
1,-3.31178,105.25996
1,-3.30428,105.25214
1,-3.28891,105.01762
1,-3.28812,105.01301
1,-3.28261,104.9807
1,-3.18131,104.65038
1,-3.18046,104.64551
1,-3.18035,104.63352
1,-3.17876,104.6357
1,-3.1779,104.63078
1,-3.17658,104.64932
1,-3.17494,104.63953
1,-3.10236,105.32494
1,-3.10185,105.63233
1,-3.1016,105.32053
1,-3.09992,105.32672
1,-3.09919,105.3223
1,-3.09389,105.23945
1,-3.09312,105.23496
1,-3.09235,105.23046
1,-3.09158,105.22598
1,-3.0913,105.23653
1,-3.09056,105.23203
1,-3.08982,105.22752
1,-3.07354,105.22906
1,-3.07277,105.22458
1,-3.07178,105.23066
1,-3.07104,105.22616
1,-2.98363,105.34443
1,-2.97967,105.34293
1,-2.9714,105.33072
1,-2.97064,105.32629
1,-2.96949,105.33325
1,-2.96875,105.32882
1,-2.96542,105.33175
1,-2.95495,104.94324
1,-2.83816,104.50151
1,-2.71551,103.28321
1,-2.71442,103.277
1,-2.71394,103.28257
1,-2.64706,104.11272
1,-2.53318,103.37867
1,-2.51875,103.55151
1,-2.50341,104.13048
1,-2.44442,104.2963
1,-2.41072,105.37796
1,-2.38198,104.27955
1,-2.38167,104.28059
1,-2.37919,104.30199
1,-2.37874,104.3031
1,-2.37828,104.29666
1,-2.37786,104.29776
1,-2.37736,104.29133
1,-2.37698,104.29241
1,-2.37184,104.29774
1,-2.37143,104.29889
1,-2.36878,104.28283
1,-2.36632,104.30419
1,-2.28014,103.48129
1,-2.27911,103.47523
1,-2.27337,103.48242
1,-2.26556,103.47749
1,-2.26451,103.47129
1,-2.2639,103.47786
1,-2.26288,103.47156
1,-2.26092,103.49113
1,-2.25988,103.48502
1,-2.25882,103.47884
1,-2.25818,103.4854
1,-4.56289,104.22572
1,-4.17349,104.55836
1,-4.1441,104.71483
1,-4.14358,104.71213
1,-4.14328,104.71018
1,-3.77792,103.82182
1,-3.71848,103.63226
1,-3.72056,103.63164
1,-3.18035,104.6479
1,-3.17826,104.63378
1,-3.16876,103.09683
1,-3.0652,104.19849
1,-3.06488,103.61871
1,-3.06147,103.61526
1,-3.02091,103.80766
1,-3.02002,103.80154
1,-2.82783,102.99102
1,-2.75993,104.14188
1,-2.74094,102.93844
1,-2.73982,102.9387
1,-2.7181,103.28233
1,-2.71727,103.27673
1,-2.63557,103.03625
1,-2.63548,103.0375
1,-2.62214,102.98892
1,-2.62173,102.99026
1,-2.56377,103.22254
1,-2.50421,104.12952
1,-2.50415,104.13165
1,-2.44488,104.29526
1,-2.44337,104.29187
1,-2.38534,104.27753
1,-2.38233,104.30464
1,-2.38135,104.2981
1,-2.38036,104.2916
1,-2.3744,104.29913
1,-2.37342,104.29263
1,-2.36745,104.30019
1,-2.28523,103.48421
1,-2.28436,103.47855
1,-2.28247,103.48075
1,-2.28163,103.47502
1,-2.27776,103.47963
1,-2.27688,103.47385
1,-2.27029,103.47494
1,-2.26843,103.47714
1,-2.26539,103.48714
1,-2.26453,103.4815
1,-2.26368,103.47591
1,-4.60665,104.29283
1,-4.56817,104.22306
1,-4.56754,104.2273
1,-4.56389,104.22673
1,-4.40125,104.16456
1,-4.35743,104.23375
1,-4.35001,104.13218
1,-4.33608,104.25217
1,-4.33306,104.24743
1,-4.33244,104.25165
1,-4.32942,104.2469
1,-4.3281,104.28115
1,-4.32577,104.24636
1,-4.32151,104.25005
1,-4.31293,104.28321
1,-4.31232,104.28741
1,-4.3093,104.28268
1,-4.30868,104.28688
1,-4.27679,103.52517
1,-4.27659,103.52647
1,-4.2733,104.12188
1,-4.27265,104.12621
1,-4.21976,104.23153
1,-4.21612,104.23096
1,-4.06133,103.41441
1,-4.01722,105.08701
1,-3.98148,105.67807
1,-3.98094,105.68174
1,-3.97861,105.67388
1,-3.97807,105.67755
1,-3.97384,103.87379
1,-3.93284,102.99016
1,-3.91478,104.63398
1,-3.91181,104.62942
1,-3.91063,104.63748
1,-3.90933,105.85349
1,-3.90767,104.63293
1,-3.88636,103.4471
1,-3.88259,103.44643
1,-3.87803,105.26952
1,-3.87747,105.2733
1,-3.87401,105.27279
1,-3.86768,104.68517
1,-3.85645,104.68761
1,-3.85273,103.8076
1,-3.81956,105.21048
1,-3.81726,105.21053
1,-3.81609,105.20996
1,-3.81442,105.22136
1,-3.81207,105.22141
1,-3.80804,105.22469
1,-3.80779,102.91159
1,-3.80515,105.22039
1,-3.80458,105.22418
1,-3.804,105.22797
1,-3.8034,105.20849
1,-3.80112,103.83303
1,-3.79903,103.72064
1,-3.78579,104.70203
1,-3.78023,103.82096
1,-3.76169,104.06979
1,-3.76042,103.827
1,-3.75887,105.36387
1,-3.75721,104.09951
1,-3.75543,105.36336
1,-3.75487,105.36711
1,-3.7542,104.09476
1,-3.75367,103.8215
1,-3.75199,105.36285
1,-3.75142,105.3666
1,-3.75086,105.37035
1,-3.74996,103.82097
1,-3.74798,105.36609
1,-3.74454,105.36558
1,-3.73384,105.27174
1,-3.73264,105.53883
1,-3.73208,105.54252
1,-3.72945,103.2534
1,-3.72922,105.53832
1,-3.72571,103.35771
1,-3.71062,103.77938
1,-3.68381,104.73161
1,-3.66983,103.05737
1,-3.65688,104.96361
1,-3.65631,104.96748
1,-3.65314,103.37772
1,-3.64821,104.25921
1,-3.63221,104.88113
1,-3.62352,105.72868
1,-3.6116,103.18531
1,-3.59174,103.50428
1,-3.57799,104.56989
1,-3.57746,104.54929
1,-3.57544,104.82888
1,-3.57444,104.56935
1,-3.57177,105.58636
1,-3.55175,105.65086
1,-3.55121,105.65452
1,-3.55067,105.65818
1,-3.54726,105.65766
1,-3.54485,105.32095
1,-3.53344,104.69765
1,-3.53274,104.82216
1,-3.5305,104.69318
1,-3.51369,105.66769
1,-3.51324,105.69371
1,-3.51314,105.67134
1,-3.51094,105.68591
1,-3.50809,105.68177
1,-3.50755,105.68542
1,-3.50644,105.31905
1,-3.50366,105.33777
1,-3.50117,104.88915
1,-3.49843,105.20636
1,-3.49678,105.33675
1,-3.4939,105.3325
1,-3.49334,105.33624
1,-3.49323,105.31326
1,-3.49267,105.31701
1,-3.49212,105.32076
1,-3.49097,105.16982
1,-3.48732,105.28172
1,-3.48677,105.28547
1,-3.48646,105.33521
1,-3.48388,105.2812
1,-3.48333,105.28497
1,-3.48077,105.28387
1,-3.48059,105.16828
1,-3.47058,105.65384
1,-3.46731,105.16245
1,-3.46717,105.65334
1,-3.46556,105.15057
1,-3.46499,105.15435
1,-3.4621,105.15005
1,-3.46153,105.15384
1,-3.46096,105.15762
1,-3.44225,105.44579
1,-3.43882,105.44528
1,-3.41643,105.40785
1,-3.38692,105.44137
1,-3.38487,105.26583
1,-3.38432,105.26958
1,-3.38143,105.26532
1,-3.38088,105.26907
1,-3.37854,105.26106
1,-3.37565,105.26092
1,-3.37509,105.26054
1,-3.3722,105.26041
1,-3.36842,103.70277
1,-3.36405,103.70663
1,-3.36368,105.01125
1,-3.36063,105.42989
1,-3.35963,105.01456
1,-3.35802,105.07286
1,-3.35611,105.43679
1,-3.35323,105.43258
1,-3.35269,105.43629
1,-3.3509,105.42466
1,-3.35082,105.42482
1,-3.34981,105.43206
1,-3.34969,105.43222
1,-3.34874,105.53374
1,-3.34588,105.52955
1,-3.34533,105.53323
1,-3.34423,103.01145
1,-3.34001,105.2403
1,-3.33945,105.24406
1,-3.33258,105.4297
1,-3.33023,105.23502
1,-3.32735,105.23075
1,-3.32678,105.2345
1,-3.32661,105.51553
1,-3.32373,105.77224
1,-3.32053,105.25276
1,-3.31698,104.71912
1,-3.31444,105.45723
1,-3.30881,105.47148
1,-3.3076,104.68555
1,-3.30564,105.25823
1,-3.3022,105.25772
1,-3.30197,105.47047
1,-3.30172,104.93941
1,-3.30142,105.47416
1,-3.29823,104.9389
1,-3.29591,104.95428
1,-3.28783,105.03136
1,-3.28644,103.11003
1,-3.28551,105.02322
1,-3.27624,105.33786
1,-3.27336,105.33363
1,-3.27299,105.26486
1,-3.26287,104.98468
1,-3.26279,105.26709
1,-3.26102,104.19675
1,-3.24649,105.60851
1,-3.2454,105.61581
1,-3.24363,105.60435
1,-3.2428,103.35568
1,-3.24214,103.36025
1,-3.24114,105.31731
1,-3.23902,103.35513
