Latitude,Longitude
-3.64937,104.68317
-3.64851,105.38029
-3.64516,105.37979
-3.64462,105.38333
-3.63989,103.76018
-3.63015,105.27635
-3.62302,105.30053
-3.62259,105.731
-3.62248,105.30405
-3.62204,105.7346
-3.62149,105.73822
-3.61968,105.30003
-3.61921,105.73049
-3.61866,105.73409
-3.61795,105.28894
-3.617,105.74493
-3.61645,105.74855
-3.61633,105.29951
-3.61582,105.72997
-3.61527,105.73358
-3.61515,105.2849
-3.61472,105.7372
-3.61461,105.28843
-3.61407,105.29195
-3.61353,105.29549
-3.61244,105.30254
-3.61189,105.73307
-3.61134,105.73669
-3.61072,105.29146
-3.61018,105.29498
-3.60964,105.29851
-3.60086,104.84597
-3.5939,104.64655
-3.59337,104.65001
-3.58836,104.61605
-3.58784,104.61951
-3.58453,104.61901
-3.58365,104.64716
-3.58313,104.65061
-3.58034,104.64666
-3.57981,104.65012
-3.57042,105.598
-3.54545,104.63081
-3.53984,104.69009
-3.53813,104.61204
-3.5381,104.97041
-3.53694,105.74762
-3.5355,104.62931
-3.53271,104.62536
-3.53244,105.75434
-3.53219,104.62881
-3.53166,104.63227
-3.5294,104.62486
-3.52887,104.62831
-3.52273,104.69106
-3.52238,105.65297
-3.51909,104.64806
-3.50991,105.35184
-3.50936,105.35538
-3.50882,105.35892
-3.50818,105.34071
-3.50764,105.34425
-3.5071,105.3478
-3.50684,105.41663
-3.50655,105.35134
-3.50629,105.42018
-3.50601,105.35488
-3.50547,105.35842
-3.50538,105.33667
-3.50483,105.34021
-3.50425,104.65644
-3.50382,105.23534
-3.50348,105.41612
-3.50293,105.41967
-3.50215,104.67028
-3.50163,105.23372
-3.50146,104.65249
-3.49983,104.88628
-3.49762,104.65544
-3.49547,105.22919
-3.49316,105.66327
-3.49266,105.22517
-3.49213,105.22869
-3.48868,105.66996
-3.4833,104.66037
-3.47675,105.17239
-3.46954,105.1749
-3.46669,105.65558
-3.46614,105.65917
-3.46525,104.84553
-3.46472,104.849
-3.46193,104.84502
-3.4586,104.84452
-3.45489,104.86885
-3.45489,105.66484
-3.45151,105.66433
-3.43211,104.68408
-3.42554,105.06065
-3.4222,105.06014
-3.41941,105.05936
-3.4166,105.05535
-3.41607,105.05885
-3.4138,105.05135
-3.41327,105.05485
-3.40925,104.87936
-3.40539,104.88234
-3.4007,105.33411
-3.40016,105.33765
-3.39835,105.43903
-3.39789,105.33006
-3.3978,105.44259
-3.39735,105.3336
-3.39681,105.33714
-3.39454,105.32955
-3.39444,105.44209
-3.394,105.33309
-3.39389,105.44564
-3.39228,105.32197
-3.39173,105.32551
-3.39119,105.32904
-3.39064,105.33259
-3.38927,105.40855
-3.38892,105.32146
-3.38891,104.90121
-3.38873,105.41211
-3.38838,105.325
-3.38784,105.32854
-3.38729,105.33208
-3.38587,105.28088
-3.37863,105.2834
-3.37365,105.42075
-3.37311,105.4243
-3.37256,105.42786
-3.37099,105.04132
-3.37046,105.04482
-3.36926,105.03033
-3.3692,105.42735
-3.36872,105.03382
-3.36819,105.03732
-3.36766,105.04082
-3.36646,105.02632
-3.36592,105.02982
-3.36539,105.03332
-3.36472,105.01534
-3.36419,105.01883
-3.36366,105.02232
-3.3635,105.27028
-3.36323,104.86887
-3.3623,104.89721
-3.36177,104.9007
-3.36139,105.01483
-3.36086,105.01833
-3.36032,105.02182
-3.35845,104.9002
-3.35086,105.01682
-3.34753,105.01633
-3.34725,105.06281
-3.34699,105.01981
-3.34646,105.02331
-3.34585,105.409
-3.3454,104.85196
-3.34531,105.41257
-3.34477,105.41612
-3.34445,105.05881
-3.34391,105.0623
-3.34366,105.01932
-3.34312,105.02281
-3.34249,105.4085
-3.34195,105.41206
-3.34109,105.46293
-3.34086,105.01532
-3.34033,105.01881
-3.34001,105.47007
-3.33979,105.02232
-3.33967,105.40443
-3.33913,105.40799
-3.33874,105.23045
-3.33859,105.41155
-3.33821,105.23397
-3.33773,105.46243
-3.33767,105.2375
-3.3373,105.48792
-3.33713,105.24102
-3.33664,105.46956
-3.33577,105.40748
-3.3354,105.22994
-3.33523,105.41105
-3.33486,105.23347
-3.33432,105.23699
-3.33378,105.24052
-3.33175,105.27629
-3.33151,105.23296
-3.32894,105.27225
-3.3284,105.27579
-3.32709,105.23952
-3.32669,104.95531
-3.32601,105.4716
-3.32336,104.95481
-3.32264,105.47109
-3.32037,105.46345
-3.31986,105.24203
-3.31982,105.46701
-3.31797,104.90051
-3.31646,105.46651
-3.31586,104.91444
-3.31575,104.82544
-3.31522,104.82892
-3.31359,104.90697
-3.31306,104.91046
-3.31268,104.71143
-3.31253,104.91395
-3.312,104.91743
-3.31026,104.90647
-3.3078,104.20567
-3.30731,104.65749
-3.30451,104.65354
-3.30346,104.66045
-3.30172,104.64957
-3.3012,104.65304
-3.30119,105.03368
-3.30035,104.99421
-3.29104,105.01068
-3.29051,105.01418
-3.28997,105.01768
-3.28756,104.9887
-3.28423,104.9882
-3.28369,104.9917
-3.28364,104.90247
-3.28349,105.34508
-3.28234,104.95577
-3.28068,105.34103
-3.28013,105.34457
-3.27866,105.39886
-3.27818,104.15547
-3.27732,105.34052
-3.27435,104.15842
-3.27061,105.33952
-3.27007,105.34306
-3.26867,105.3386
-3.26478,105.34164
-3.25648,105.2607
-3.24374,105.27688
-3.24058,104.73914
-3.23551,105.61195
-3.23544,104.99516
-3.23495,105.61555
-3.23439,105.61915
-3.23268,105.60785
-3.23213,105.61143
-3.23211,104.99466
-3.23158,104.99815
-3.23157,105.61504
-3.23101,105.61864
-3.2293,105.60733
-3.22875,105.61093
-3.22819,105.61453
-3.22809,105.60662
-3.22764,105.61813
-3.22754,105.61023
-3.20082,105.28851
-3.19747,105.288
-3.1885,105.2794
-3.18796,105.28294
-3.17255,105.33861
-3.172,105.34216
-3.17145,105.34571
-3.16646,105.35585
-3.16365,105.3518
-3.1631,105.35535
-3.16255,105.3589
-3.16084,105.34774
-3.16029,105.35129
-3.15821,105.3507
-3.15767,105.35426
-3.15485,105.3502
-3.15168,105.10046
-3.14834,105.09996
-3.14446,105.10297
-3.13866,105.25349
-3.11821,104.98429
-3.11326,105.30762
-3.11309,105.62596
-3.11254,105.62957
-3.11225,105.1125
-3.11153,105.29648
-3.10978,105.17334
-3.10871,105.29243
-3.10817,105.29597
-3.10536,105.29193
-3.10492,104.96371
-3.10277,105.21918
-3.10223,105.2227
-3.09996,104.81673
-3.09974,105.17183
-3.09888,105.2222
-3.09499,105.22523
-3.09313,105.30459
-3.09218,105.22119
-3.09164,105.22472
-3.08883,105.22069
-3.08829,105.22422
-3.08548,105.22018
-3.08494,105.22372
-3.0844,105.22726
-3.08213,105.21968
-3.08159,105.22321
-3.08105,105.22675
-3.07824,105.22271
-3.0777,105.22624
-3.07489,105.22221
-3.07435,105.22574
-3.04093,105.02569
-3.04006,104.71889
-3.03953,104.72237
-3.02545,104.45745
-3.02441,104.46435
-3.02266,104.45351
-3.02214,104.45695
-3.02109,104.46386
-3.01987,104.44956
-3.01778,104.46336
-3.00117,104.59514
-2.96546,105.09962
-2.95891,105.12024
-2.95088,105.08303
-2.94928,105.09359
-2.947,105.08604
-2.93549,105.2069
-2.91897,105.24787
-2.90837,105.2499
-2.90555,105.24585
-2.90274,105.2418
-2.85261,104.56854
-2.84521,104.34806
-2.753,104.26295
-2.74917,104.26591
-2.65443,104.10697
-2.46063,103.7737
-2.40534,104.31782
-2.40482,104.32127
-2.4015,104.32077
-2.40098,104.32422
-2.40046,104.32766
-2.39976,104.30993
-2.39645,104.30944
-2.39592,104.31288
-2.39383,104.32668
-2.39314,104.30894
-2.39261,104.31239
-2.39104,104.32273
-2.39,104.32962
-2.3893,104.31189
-2.38878,104.31534
-2.38669,104.32912
-2.38599,104.31139
-2.38529,104.29366
-2.38477,104.29711
-2.38442,104.32173
-2.38424,104.30056
-2.3839,104.32518
-2.38041,104.30351
-2.37727,104.3242
-2.37396,104.32369
-2.37326,104.30596
-2.37274,104.30941
-2.36942,104.30891
-2.36611,104.30843
-2.36454,104.31876
-4.06601,103.90776
-4.06207,103.91089
-3.62122,105.29916
-3.59694,104.7828
-3.59487,104.78345
-3.5335,104.66854
-3.53238,104.69381
-3.53094,104.6944
-3.52799,104.66921
-3.52671,104.66975
-3.51992,104.671
-3.50789,105.33947
-3.50693,105.33392
-3.50597,105.32832
-3.50361,105.23619
-3.50328,105.35172
-3.50232,105.34617
-3.50136,105.34061
-3.5004,105.33507
-3.49943,105.32948
-3.45979,104.84501
-3.45786,105.47394
-3.45763,104.84788
-3.45306,104.84621
-3.36289,105.03664
-3.36188,105.03078
-3.36088,105.02493
-3.35987,105.01907
-3.35887,105.0132
-3.35785,105.00731
-3.34899,104.54316
-3.34876,104.54296
-3.34769,104.53658
-3.34553,105.01559
-3.34451,105.0097
-3.34189,105.23078
-3.33885,105.01676
-3.33784,105.01088
-3.33749,105.23402
-3.33654,105.22832
-3.3363,105.2376
-3.3353,105.23194
-3.33431,105.22628
-3.32995,105.22954
-3.32772,105.22745
-3.32658,104.94577
-3.32214,105.23431
-3.28905,105.00739
-3.2849,104.98376
-3.28211,104.98659
-3.2811,104.98065
-3.27967,104.95404
-3.27925,104.99084
-3.2782,104.98492
-3.14593,104.72673
-3.0814,105.22097
-3.08042,105.21521
-3.07576,105.22791
-3.07478,105.22215
-3.0738,105.21639
-3.06816,105.22331
-2.39488,104.3089
-2.3941,104.30383
-2.38855,104.30985
-2.38777,104.30476
-2.3862,104.29458
-2.38542,104.28951
-2.38378,104.32095
-2.38222,104.31078
-2.38143,104.30568
-2.38065,104.3006
-2.37987,104.29552
-2.3791,104.29044
-2.37589,104.31171
-2.3751,104.30661
-4.06679,103.91195
-3.81277,103.78719
-3.78143,103.66246
-3.78061,103.66429
-3.72075,103.63697
-3.72004,103.63212
-3.62764,105.72431
-3.62595,105.72311
-3.62298,105.30219
-3.62209,105.29601
-3.62108,105.29826
-3.61362,105.7263
-3.59557,104.78162
-3.53205,104.6693
-3.527,104.67269
-3.52628,104.67589
-3.52548,104.67028
-3.50958,105.35287
-3.50935,105.34605
-3.50865,105.34663
-3.50846,105.3398
-3.50772,105.34039
-3.50756,105.33355
-3.50678,105.33416
-3.50586,105.32795
-3.5034,105.35332
-3.50274,105.35387
-3.50251,105.34707
-3.37019,105.03995
-3.3693,105.03406
-3.36841,105.02815
-3.3665,105.03833
-3.36565,105.03241
-3.36479,105.02649
-3.36394,105.02057
-3.36308,105.01463
-3.36259,105.03501
-3.36224,105.00874
-3.3617,105.02911
-3.36081,105.02319
-3.35992,105.01728
-3.35903,105.01138
-3.35639,105.01562
-3.34969,105.01662
-3.34792,104.54131
-3.34652,105.0192
-3.34563,105.01329
-3.34384,105.02351
-3.34299,105.0176
-3.34215,105.0117
-3.33982,105.02017
-3.33894,105.01427
-3.33806,105.00841
-3.33724,105.23479
-3.33634,105.22868
-3.3363,105.01861
-3.33546,105.01271
-3.32844,104.94409
-3.32627,104.94819
-3.31244,105.06645
-3.29035,105.00933
-3.28691,104.98586
-3.28024,104.98686
-3.1431,104.72769
-3.14228,104.72212
-3.13835,102.81393
-3.13815,102.81538
-3.12216,104.45161
-3.11747,105.08877
-3.11422,105.0902
-3.08888,105.22125
-3.08212,105.22224
-3.08125,105.21623
-3.08004,105.22328
-3.07912,105.21725
-3.07624,105.22928
-3.07537,105.22326
-3.07449,105.21722
-3.0742,105.23026
-3.07328,105.22425
-3.07237,105.21822
-3.06862,105.22427
-2.61727,102.82292
-2.61667,102.81887
-2.39736,104.30544
-2.39178,104.31148
-2.39103,104.3064
-2.38545,104.31245
-2.3847,104.30735
-2.38321,104.29715
-2.38246,104.29208
-2.38061,104.32362
-2.37837,104.3083
-2.37763,104.3032
-2.37688,104.29811
-2.3713,104.30415
-4.15246,103.21386
-4.07346,103.91029
-4.0699,103.90614
-4.0694,103.90959
-4.0689,103.91306
-4.06587,103.90528
-3.88023,105.26039
-3.87957,105.26486
-3.87715,105.25537
-3.87342,105.25483
-3.83308,103.84889
-3.81791,105.23447
-3.76812,102.82329
-3.76734,102.823
-3.76518,105.46088
-3.76454,105.46523
-3.76389,105.46957
-3.7576,103.82632
-3.72361,103.6351
-3.7176,105.3736
-3.71562,105.37048
-3.67349,102.79468
-3.62331,105.30306
-3.56991,104.90171
-3.5347,104.82529
-3.50832,105.35033
-3.50768,105.35471
-3.48634,105.22726
-3.48261,105.22672
-3.41727,104.75651
-3.41344,104.75596
-3.34297,105.23392
-3.33925,105.23339
-3.33437,105.49451
-3.33373,105.49878
-3.33135,105.4897
-3.33007,105.49824
-3.32896,105.48061
-3.32833,105.48488
-3.32769,105.48916
-3.32705,105.49343
-3.32641,105.49771
-3.32466,105.48435
-3.32403,105.48863
-3.32339,105.4929
-3.32227,105.47525
-3.31797,105.479
-3.31734,105.48328
-3.31431,105.47845
-3.31191,102.71338
-3.14008,102.81576
-3.11608,105.62889
-3.11245,105.62836
-3.08726,103.41233
-2.94111,102.70052
-2.83635,103.758
-2.74101,102.92191
-2.73319,102.94514
-2.73201,102.95306
-2.72775,102.95243
-2.67061,104.11592
-2.56592,103.22881
-2.54386,104.91006
-2.53818,103.30157
-2.4827,103.23265
-2.47853,103.23206
-2.47797,103.23579
-2.39714,104.31129
-2.39327,104.31071
-2.38868,104.31497
-2.38838,104.29021
-2.38267,104.32888
-2.37564,104.32291
-4.51243,104.11239
-3.80972,105.57292
-3.75732,105.46614
-3.74317,105.54843
-3.74071,105.55027
-3.74026,105.54726
-3.62038,105.30087
-3.61996,105.29797
-3.6156,104.7629
-3.61406,104.76093
-3.61351,105.73296
-3.61305,105.72984
-3.61259,105.72673
-3.58852,105.25641
-3.58851,105.2583
-3.58394,105.26002
-3.58392,105.26194
-3.5835,105.25714
-3.5835,105.25905
-3.58308,105.25616
-3.58306,105.25426
-3.56906,104.65123
-3.56425,104.65194
-3.56346,104.64671
-3.55944,104.65265
-3.55866,104.64742
-3.55385,104.64812
-3.53773,104.67191
-3.53602,104.69359
-3.53369,104.67786
-3.53292,104.67262
-3.53214,104.66736
-3.5312,104.69433
-3.52888,104.67857
-3.52811,104.67334
-3.52734,104.66808
-3.52584,105.63858
-3.52407,104.67928
-3.5233,104.67404
-3.52253,104.6688
-3.52176,104.66358
-3.51848,104.67475
-3.51772,104.66953
-3.50842,105.33915
-3.508,105.33624
-3.50757,105.33332
-3.50715,105.33041
-3.50679,105.36325
-3.50672,105.32751
-3.50636,105.36034
-3.50594,105.35741
-3.50551,105.35448
-3.50509,105.35157
-3.50253,105.33407
-3.49971,105.69087
-3.43618,105.54498
-3.39607,105.06577
-3.39524,105.06023
-3.3736,105.29292
-3.37354,105.29113
-3.37319,105.29005
-3.36853,105.29187
-3.36818,105.29079
-3.36731,105.0417
-3.36568,105.03068
-3.36487,105.02517
-3.36405,105.01965
-3.36324,105.01411
-3.36243,105.00862
-3.35914,105.02037
-3.35832,105.01486
-3.34849,105.01633
-3.34679,105.018
-3.34595,105.0125
-3.34439,105.02257
-3.34358,105.01706
-3.34278,105.01156
-3.34188,105.01872
-3.34104,105.01324
-3.33984,105.23762
-3.33941,105.23477
-3.33898,105.23191
-3.33867,105.0178
-3.33855,105.22907
-3.33787,105.0123
-3.33706,105.00681
-3.33613,105.01396
-3.33528,105.00849
-3.33357,105.2298
-3.32901,105.23338
-3.3283,104.94669
-3.32751,104.94126
-3.3269,104.95391
-3.32679,104.92071
-3.32607,104.94849
-3.32523,104.94305
-3.32513,104.92497
-3.32458,105.2719
-3.32434,104.91957
-3.3242,104.95284
-3.32415,105.26904
-3.32402,105.23411
-3.32341,104.94741
-3.32191,104.92141
-3.32088,104.96444
-3.31958,105.27263
-3.31946,104.92028
-3.31915,105.26977
-3.31878,104.96619
-3.31873,105.26691
-3.31787,105.26121
-3.31745,105.25835
-3.31599,104.96517
-3.31415,105.27052
-3.31373,105.26765
-3.3133,105.26479
-3.29431,104.96986
-3.29193,105.02052
-3.28209,104.98839
-3.28127,104.98294
-3.27857,105.3409
-3.2784,105.34058
-3.27355,105.34164
-3.27338,105.3413
-3.27311,105.33876
-3.27296,105.33842
-3.26896,105.34522
-3.26852,105.34235
-3.26836,105.34204
-3.26626,105.25723
-3.2658,105.25779
-3.2567,105.26163
-3.25626,105.26214
-3.24401,106.02564
-3.24352,106.02241
-3.23875,106.02641
-3.23826,106.02319
-3.20961,105.05585
-3.17234,105.34875
-3.17231,105.35059
-3.17189,105.34772
-3.14638,105.27952
-3.14096,105.27742
-3.08907,105.30552
-3.08864,105.30267
-3.08822,105.29982
-3.0878,105.29697
-3.08701,105.22334
-3.08617,105.21771
-3.08407,105.30627
-3.08365,105.30343
-3.08323,105.30058
-3.08281,105.29773
-3.08239,105.29488
-3.08205,105.22408
-3.08121,105.21847
-3.07708,105.22484
-3.07625,105.21921
-3.07295,105.23119
-3.07212,105.22557
-2.74012,102.91961
-2.4794,103.22308
-2.40564,104.30555
-2.39643,104.30695
-2.39182,104.30764
-2.38792,104.31308
-2.38721,104.30834
-2.3865,104.30359
-2.38578,104.29884
-2.38507,104.29409
-2.3826,104.30904
-2.38189,104.30428
-2.38118,104.29953
-2.38047,104.29479
-2.38012,104.32398
-2.37799,104.30973
-2.37728,104.30497
-2.37657,104.30022
-2.37587,104.322
-2.37364,104.30777
-2.37338,104.31043
-2.3729,104.30303
-2.37267,104.30567
-2.37197,104.30093
-2.36903,104.30846
-2.36829,104.30373
-2.36807,104.30638
-2.36736,104.30164
-2.36443,104.30914
-4.11804,105.73189
-4.08781,104.39456
-4.08081,104.20375
-3.88086,105.88913
-3.85512,104.56586
-3.83193,105.58898
-3.83116,104.69608
-3.82583,104.69533
-3.78584,104.68376
-3.75411,104.52469
-3.7338,105.3802
-3.68966,105.30393
-3.66057,105.78681
-3.65977,105.79237
-3.65875,105.78881
-3.65563,105.78609
-3.63819,105.65453
-3.62059,104.89603
-3.61191,104.76974
-3.60801,104.75923
-3.60755,104.76247
-3.60709,104.76572
-3.607,105.7983
-3.60662,104.76897
-3.60619,105.80385
-3.57408,104.62901
-3.56546,104.90765
-3.56502,104.91083
-3.56495,104.90971
-3.55978,104.91007
-3.55934,104.91324
-3.55925,104.91212
-3.55504,105.31162
-3.54443,104.57024
-3.51609,105.23715
-3.51474,105.24615
-3.5139,105.23523
-3.51347,105.23824
-3.5122,105.24728
-3.51098,105.23641
-3.5101,105.33545
-3.50919,105.24843
-3.50544,105.33175
-3.50408,105.2477
-3.50226,105.3297
-3.49941,105.24398
-3.4991,105.69672
-3.49475,105.24025
-3.49008,105.23653
-3.48963,105.23954
-3.48919,105.24254
-3.48875,105.24554
-3.48496,105.2358
-3.48452,105.23881
-3.48408,105.24181
-3.47606,105.22533
-3.47562,105.22833
-3.39656,105.07036
-3.39655,104.88861
-3.39609,104.89179
-3.39493,104.75098
-3.39447,104.75419
-3.39275,105.06037
-3.39228,104.69401
-3.39181,104.69728
-3.39139,105.06963
-3.38965,104.75024
-3.38791,104.68674
-3.38744,104.68999
-3.37359,104.86262
-3.36325,105.29691
-3.36281,105.01194
-3.36236,105.01503
-3.36192,105.01814
-3.36147,105.02122
-3.35738,104.86239
-3.34816,104.89136
-3.34789,104.89014
-3.34076,105.01825
-3.33086,105.41216
-3.32972,104.94662
-3.32903,104.94529
-3.32857,104.94843
-3.32383,104.94457
-3.3205,105.26964
-3.3162,104.92426
-3.31099,104.92352
-3.30476,105.69409
-3.29325,104.97208
-3.29279,104.97521
-3.29115,105.02246
-3.28578,104.98692
-3.27506,105.34285
-3.27462,105.34579
-3.27418,105.34873
-3.27374,105.35166
-3.27362,105.34428
-3.27321,105.34723
-3.27279,105.35017
-3.26956,105.34508
-3.26912,105.34802
-3.26337,105.14036
-3.25179,105.14799
-3.24861,104.9879
-3.24817,104.99099
-3.2421,104.99644
-3.22546,104.9272
-3.22457,104.92507
-3.2241,104.9282
-3.13652,105.27261
-3.13448,104.25096
-3.10323,105.17973
-3.09129,105.29917
-3.08623,105.29844
-3.08581,105.30138
-3.08539,105.30431
-3.08159,105.29475
-3.08117,105.29769
-3.08075,105.30063
-3.08033,105.30357
-3.07762,105.22621
-3.07698,104.58476
-3.07649,104.58805
-3.07588,104.58472
-3.07564,105.22746
-3.07541,104.58802
-3.07522,105.23045
-3.07165,105.23143
-3.03215,105.0383
-2.95272,105.09752
-2.94451,105.11787
-2.94204,105.09908
-2.94028,105.11111
-2.93984,105.11412
-2.93869,105.08627
-2.93825,105.08929
-2.91718,105.26853
-2.91213,105.26779
-2.88948,105.17403
-2.88482,105.17033
-2.88136,105.17129
-2.87973,105.1696
-2.85988,104.78316
-2.85466,104.78238
-2.82091,105.229
-2.82048,105.23194
-2.75291,104.96098
-2.47961,103.2263
-2.41218,105.32917
-2.41085,105.10494
-2.14469,103.59451
-2.10206,103.79568
-4.58334,104.27317
-4.38104,104.20628
-4.35189,104.22668
-4.09539,104.36841
-4.01219,104.57906
-4.01164,104.58028
-3.99478,103.95586
-3.99419,103.95206
-3.93879,105.84792
-3.88643,105.21108
-3.88568,105.20921
-3.81848,105.20818
-3.81376,105.22648
-3.8114,105.23564
-3.81074,105.23133
-3.81009,105.22704
-3.80773,105.23619
-3.80708,105.23189
-3.80578,105.22329
-3.80406,105.23676
-3.80341,105.23244
-3.80276,105.22815
-3.79974,105.233
-3.79909,105.2287
-3.78916,103.71457
-3.78611,104.68517
-3.78425,103.81805
-3.78399,103.81827
-3.78177,103.66656
-3.75679,103.8223
-3.74764,103.83129
-3.74706,103.82757
-3.72449,103.63756
-3.72392,103.63388
-3.72332,104.72787
-3.72051,103.63441
-3.71261,103.69602
-3.68254,104.95567
-3.67844,103.70128
-3.67446,104.61912
-3.65854,104.96782
-3.65791,104.96366
-3.65728,104.95952
-3.65493,104.96837
-3.6543,104.96422
-3.6535,104.67154
-3.65288,104.6675
-3.65132,104.96892
-3.65119,104.68015
-3.65069,104.96477
-3.64932,104.66805
-3.6487,104.66402
-3.62589,105.31802
-3.62123,104.6272
-3.61958,105.30133
-3.61562,105.73518
-3.61492,105.73064
-3.61422,105.7261
-3.61185,105.73576
-3.61115,105.73121
-3.60642,105.75055
-3.60461,104.77301
-3.60354,104.77436
-3.60104,104.77355
-3.59903,105.8031
-3.59525,105.80367
-3.59455,105.79909
-3.57267,103.92188
-3.56729,104.65075
-3.56437,104.6553
-3.56374,104.65129
-3.56082,104.65584
-3.5602,104.65183
-3.55957,104.64782
-3.55665,104.65237
-3.55602,104.64836
-3.54492,104.67057
-3.5443,104.66656
-3.54368,104.66254
-3.54199,104.67512
-3.54137,104.67111
-3.54075,104.66711
-3.54013,104.66309
-3.5386,104.70031
-3.53798,104.69629
-3.53782,104.67165
-3.5372,104.66764
-3.53674,104.68824
-3.53442,104.69684
-3.53427,104.67219
-3.53133,104.67675
-3.52901,104.68531
-3.5284,104.6813
-3.52778,104.67728
-3.52716,104.67328
-3.52484,104.68184
-3.52422,104.67783
-3.52361,104.67382
-3.52299,104.66981
-3.52239,105.65218
-3.52158,105.65405
-3.52067,104.67837
-3.52006,104.67435
-3.51615,105.23673
-3.50793,105.33015
-3.50728,105.32584
-3.50518,105.36154
-3.50492,105.33503
-3.50426,105.33072
-3.50361,105.3264
-3.50094,105.69396
-3.46972,105.22634
-3.46542,105.22263
-3.43939,103.6953
-3.43904,103.69497
-3.43663,105.54842
-3.43596,105.54401
-3.43398,105.48125
-3.43291,105.54898
-3.39114,104.14997
-3.38767,104.15051
-3.37339,105.25607
-3.36354,105.02097
-3.3629,105.01682
-3.36227,105.01267
-3.36163,105.00853
-3.35993,105.02152
-3.3593,105.01737
-3.35866,105.01323
-3.35824,105.42432
-3.35641,105.26739
-3.3561,105.26617
-3.35569,105.01792
-3.35506,105.01378
-3.35011,104.83816
-3.34784,105.01487
-3.3455,105.02371
-3.34487,105.01957
-3.34424,105.01542
-3.34414,105.2375
-3.34361,105.01128
-3.34126,105.02012
-3.34116,105.2423
-3.34063,105.01598
-3.3405,105.23805
-3.33983,105.23381
-3.33917,105.22957
-3.33685,105.2386
-3.33564,105.80312
-3.33553,105.23013
-3.33417,104.94936
-3.33354,104.94525
-3.33188,105.23067
-3.3312,104.95403
-3.33058,104.94991
-3.32995,104.9458
-3.32932,104.94169
-3.32889,105.23547
-3.32823,105.23122
-3.3282,105.27911
-3.32761,104.95457
-3.32753,105.27484
-3.32698,104.95046
-3.32687,105.27058
-3.32636,104.94636
-3.32573,104.94223
-3.32525,105.23601
-3.32512,105.03532
-3.32459,105.23177
-3.32401,104.95512
-3.32339,104.951
-3.32323,104.9258
-3.32322,105.27113
-3.32276,104.94688
-3.32261,104.92171
-3.32256,105.26688
-3.32214,104.94278
-3.3216,105.23656
-3.31957,105.27168
-3.31927,105.2456
-3.31902,104.92225
-3.31891,105.26743
-3.31825,105.26318
-3.31795,105.23711
-3.31759,105.25891
-3.31562,105.24615
-3.31526,105.26797
-3.31496,105.2419
-3.30604,104.92335
-3.29013,105.00996
-3.28693,104.98933
-3.28628,104.9852
-3.28397,104.994
-3.28333,104.98987
-3.28269,104.98575
-3.28205,104.98163
-3.27249,105.25707
-3.27148,105.34908
-3.27083,105.34477
-3.27018,105.34049
-3.26781,105.34962
-3.26453,105.18034
-3.25855,105.26357
-3.25813,105.13834
-3.25749,105.13415
-3.25514,105.14308
-3.2545,105.13889
-3.25386,105.1347
-3.25152,105.14363
-3.25088,105.13943
-3.25024,105.13525
-3.2496,105.13105
-3.24789,105.14418
-3.24662,105.13578
-3.24598,105.1316
-3.24598,105.30312
-3.24153,105.10235
-3.21735,105.04934
-3.2159,105.05516
-3.21527,105.051
-3.21505,105.05818
-3.2144,105.05402
