latitude,longitude
-3.29281,104.96678
-3.29232,104.97881
-3.29222,104.97057
-3.29163,104.97436
-3.29095,104.92397
-3.28987,104.98574
-3.28033,104.99207
-3.27436,104.97559
-3.2684,104.95916
-3.25708,104.97681
-3.25466,105.01935
-3.25293,104.94903
-3.24676,105.09684
-3.24256,105.09619
-3.23623,104.9736
-3.23293,104.83462
-3.23232,105.10648
-3.23145,104.97675
-3.2158,104.8358
-3.21352,104.83453
-3.19658,104.54077
-3.19601,104.54433
-3.19386,104.77076
-3.19354,104.66567
-3.19296,104.66931
-3.19196,104.54372
-3.18945,104.66504
-3.18144,104.74244
-3.18086,104.74613
-3.17891,104.65225
-3.17482,104.65164
-3.14967,104.94395
-3.14907,104.94774
-3.14717,105.06889
-3.13566,105.11478
-3.13505,105.11868
-3.13144,105.11414
-3.13083,105.11802
-3.12718,104.5586
-3.12027,105.02139
-3.1186,105.16818
-3.11798,105.1721
-3.11436,105.16753
-3.11374,105.17146
-3.11363,105.03607
-3.11005,105.03157
-3.10859,104.93374
-3.10714,105.15837
-3.10489,105.11801
-3.10381,104.9369
-3.10327,105.07404
-3.1032,104.94068
-3.10179,105.1375
-3.10067,105.11738
-3.09769,104.5872
-3.09713,104.59081
-3.09707,105.11284
-3.09475,104.57938
-3.09443,105.15645
-3.09419,104.58298
-3.09398,104.53149
-3.09362,104.58658
-3.09347,105.10831
-3.09305,104.59018
-3.09236,105.08826
-3.09182,104.57156
-3.09125,104.57516
-3.09112,105.09602
-3.0902,105.1558
-3.09011,104.58234
-3.08954,104.58595
-3.08898,104.58955
-3.08753,105.09149
-3.08718,104.57452
-3.0869,105.09537
-3.08661,104.57812
-3.08581,105.07535
-3.08548,105.02396
-3.08503,105.10701
-3.08394,105.08697
-3.08347,105.06311
-3.08331,105.09084
-3.08269,105.09472
-3.0816,105.07471
-3.08129,105.02331
-3.08035,105.08245
-3.0791,105.0902
-3.07895,105.01118
-3.07825,105.01069
-3.07125,104.49152
-3.05726,104.89825
-3.04888,104.68381
-3.0483,104.68746
-3.04533,104.62733
-3.0387,105.0164
-3.03302,104.73028
-3.03147,105.03501
-3.03031,105.01511
-3.0297,105.01896
-3.02145,104.4617
-3.01894,104.34601
-3.01757,105.06853
-3.00914,105.06724
-3.00852,105.07111
-3.00616,105.05884
-3.00554,105.06271
-3.00493,105.06659
-3.00257,105.05431
-3.00195,105.05819
-2.9918,105.04077
-2.99118,105.04463
-2.98821,105.03625
-2.9795,105.09055
-2.96268,105.16821
-2.95883,105.11136
-2.95839,105.08731
-2.95815,105.08757
-2.95695,105.20379
-2.9565,105.09901
-2.95634,105.0993
-2.95586,105.10291
-2.95574,105.1032
-2.95523,105.10681
-2.95513,105.10712
-2.95227,105.09835
-2.95211,105.09863
-2.95164,105.10226
-2.95151,105.10255
-2.94932,105.08991
-2.9491,105.09016
-2.94868,105.0938
-2.94849,105.09407
-2.94805,105.0977
-2.94789,105.09798
-2.94741,105.1016
-2.94728,105.10188
-2.94488,105.08952
-2.937,105.11234
-2.93264,105.1964
-2.93206,105.19592
-2.93202,105.20037
-2.93142,105.19987
-2.929,105.19179
-2.92838,105.19575
-2.92776,105.19971
-2.92609,105.1267
-2.92548,105.13063
-2.92487,105.13454
-2.92425,105.13847
-2.92351,105.19905
-2.92063,105.13389
-2.92001,105.13782
-2.91639,105.13324
-2.91408,105.09277
-2.91346,105.09667
-2.91339,105.12473
-2.911,105.11234
-2.90977,105.12016
-2.908,105.10385
-2.90791,105.13194
-2.89706,105.11821
-2.89644,105.12215
-2.89582,105.12606
-2.89345,105.11365
-2.89333,105.14178
-2.89283,105.11756
-2.89271,105.14574
-2.89158,105.12541
-2.85452,105.13986
-2.85091,105.13528
-2.85027,105.13921
-2.84942,105.17147
-2.84667,105.13462
-2.84517,105.17081
-2.83873,105.13325
-2.83818,105.13332
-2.83449,105.13258
-2.83394,105.13268
-2.83086,105.12799
-2.82114,105.13459
-2.80956,105.15304
-2.80902,105.12868
-2.76224,104.87217
-2.74726,105.10715
-2.74301,105.10651
-2.74238,105.11044
-2.73903,105.10632
-2.73877,105.10586
-2.73479,105.10567
-2.73453,105.10521
-3.40564,104.88802
-3.4055,104.8899
-3.40468,104.88234
-3.40458,104.88419
-3.35854,105.00815
-3.35761,105.00255
-3.35453,105.01457
-3.3536,105.00898
-3.35267,105.00338
-3.34959,105.01541
-3.34865,105.00981
-3.34772,105.0042
-3.34371,105.01065
-3.34278,105.00504
-3.34184,104.99944
-3.3397,105.01705
-3.33877,105.01147
-3.33783,105.00587
-3.33689,105.00028
-3.33382,105.01229
-3.33288,105.0067
-3.33195,105.00111
-3.327,105.00194
-3.29353,105.08311
-3.29332,105.01333
-3.29249,105.01453
-3.278,104.98808
-3.19438,104.54108
-3.18926,104.54195
-3.18877,104.66556
-3.18827,104.66259
-3.14416,104.92366
-3.13916,104.92446
-3.13869,104.92162
-3.13822,104.91878
-3.13776,104.91593
-3.10154,104.72764
-3.10105,104.72468
-3.09648,104.72849
-3.09599,104.72554
-3.0955,104.72259
-3.09465,104.59061
-3.42726,104.72229
-3.42675,104.65862
-3.42344,104.65811
-3.4199,104.83801
-3.40975,104.88259
-3.40538,104.88903
-3.36031,105.00672
-3.35978,105.0102
-3.35645,105.0097
-3.35592,105.01319
-3.35312,105.0092
-3.35259,105.01269
-3.3498,105.0087
-3.34927,105.01218
-3.34874,105.01567
-3.34647,105.0082
-3.34594,105.01169
-3.34367,105.00421
-3.34314,105.0077
-3.34261,105.01118
-3.34102,105.02164
-3.33982,105.0072
-3.33875,105.01417
-3.33822,105.01765
-3.33702,105.00322
-3.33649,105.0067
-3.33596,105.01019
-3.33369,105.00271
-3.33037,105.00221
-3.32984,105.0057
-3.32701,104.91276
-3.32595,104.9197
-3.31652,104.91473
-3.31567,104.71924
-3.3134,104.71183
-3.29989,105.0012
-3.2984,104.69896
-3.29474,105.0143
-3.29421,105.01778
-3.29393,104.90739
-3.29368,105.02127
-3.28127,104.99089
-3.279,104.98341
-3.27847,104.9869
-3.27794,104.99038
-3.27567,104.98292
-3.27515,104.9864
-3.27446,104.96849
-3.27393,104.97197
-3.26781,104.96749
-3.26607,104.95654
-3.25557,104.95853
-3.23123,104.96198
-3.22993,105.10455
-3.21616,104.81683
-3.21564,104.8203
-3.21232,104.8198
-3.19624,104.81384
-3.19572,104.8173
-3.18165,104.64174
-3.15771,105.06792
-3.15506,104.92841
-3.15347,104.93885
-3.15121,104.93139
-3.14667,104.91648
-3.14509,104.92692
-3.14446,104.68566
-3.14229,104.92294
-3.14176,104.92641
-3.13949,104.91896
-3.11904,105.00851
-3.11851,105.012
-3.11624,105.00452
-3.11571,105.00801
-3.11343,104.91148
-3.11303,104.93633
-3.1129,104.91496
-3.1101,104.91098
-3.10971,104.93583
-3.10957,104.91446
-3.10918,104.93932
-3.10918,105.11789
-3.10864,105.12139
-3.1085,105.18956
-3.10584,105.11739
-3.10531,105.12089
-3.10252,104.93831
-3.09999,105.06638
-3.09947,104.57895
-3.09895,104.58241
-3.09877,104.5612
-3.09842,104.58585
-3.09825,104.56464
-3.09357,105.10838
-3.09023,105.10787
-3.08768,105.14693
-3.08714,105.15044
-3.0869,105.10737
-3.08653,104.68654
-3.08517,105.09637
-3.08464,105.09986
-3.08434,105.14642
-3.08291,105.08886
-3.08249,105.11387
-3.08011,105.08486
-3.07916,105.11337
-3.07904,105.09186
-3.07862,105.11687
-3.07814,105.03093
-3.07785,104.56512
-3.07785,104.92294
-3.07624,105.08786
-3.07582,105.11287
-3.07558,104.91547
-3.07528,105.11637
-3.07505,104.91895
-3.07463,105.01158
-3.07452,104.92244
-3.07367,105.12688
-3.07248,105.11237
-3.07236,105.0041
-3.07183,105.00759
-3.07173,104.91846
-3.07146,105.03254
-3.0713,105.01108
-3.07034,105.12639
-3.07025,105.01807
-3.06972,105.02155
-3.0695,105.068
-3.06897,105.0715
-3.06813,105.03204
-3.06744,105.01407
-3.06742,105.10086
-3.06691,105.01756
-3.0625,104.57693
-3.062,105.02754
-3.06025,105.01656
-3.05972,105.02005
-3.05692,105.01606
-3.05639,105.01955
-3.05632,104.70679
-3.05359,105.01556
-3.05074,104.69886
-3.05021,104.70232
-3.04742,104.69836
-3.0307,105.07648
-3.0279,105.07247
-3.02737,105.07598
-3.01936,105.03899
-3.01843,105.06747
-3.01799,104.91393
-3.0179,105.07097
-3.0151,105.06697
-3.01457,105.07047
-3.01413,104.91691
-3.01145,104.33238
-3.00762,104.33533
-3.00536,105.01902
-3.0023,105.06146
-3.00203,105.01852
-3.00176,105.06497
-3.00123,105.06847
-2.9995,105.05747
-2.99896,105.06097
-2.99866,105.19727
-2.99771,104.53468
-2.99736,105.07146
-2.99639,105.18973
-2.99586,105.19324
-2.99563,105.06047
-2.99532,105.19676
-2.99478,105.20028
-2.99425,105.2038
-2.99403,105.07096
-2.99305,105.18922
-2.99251,105.19274
-2.99198,105.19626
-2.99144,105.19978
-2.99135,105.08846
-2.98971,105.18872
-2.98917,105.19224
-2.98863,105.19576
-2.9881,105.19928
-2.98637,105.18822
-2.98583,105.19173
-2.98529,105.19525
-2.98475,105.19877
-2.98468,105.08746
-2.98249,105.19123
-2.98195,105.19475
-2.98135,105.08696
-2.97855,105.08296
-2.97801,105.08646
-2.97753,105.20129
-2.97747,105.08996
-2.97414,105.08945
-2.97134,105.08545
-2.9708,105.08896
-2.96145,105.10547
-2.95811,105.10497
-2.95747,105.19827
-2.95694,105.20178
-2.9453,104.90226
-2.94257,104.83073
-2.90796,105.12542
-2.90515,105.12141
-2.88454,104.67626
-2.86618,104.73016
-2.86582,104.75493
-2.86477,104.76186
-2.85938,104.70787
-2.85485,104.69303
-2.85432,104.6965
-2.74586,104.42863
-2.7443,104.37203
-2.70625,105.06889
-2.68726,104.43349
-2.68674,104.43694
-2.66478,104.91599
-3.40838,104.8877
-3.4055,104.88407
-3.40163,104.88891
-3.40055,104.88282
-3.38523,104.88763
-3.36108,105.00407
-3.36008,104.99811
-3.35691,105.00459
-3.35586,104.99862
-3.35437,105.00531
-3.35337,104.99931
-3.35124,105.01176
-3.3502,105.00579
-3.34915,104.99982
-3.34767,105.00653
-3.34666,105.00054
-3.34349,105.00697
-3.34244,105.00101
-3.34096,105.00773
-3.33995,105.00175
-3.33895,104.99579
-3.33678,105.00816
-3.33573,105.00218
-3.33324,105.00296
-3.33223,104.99702
-3.15573,104.91279
-3.13544,104.91641
-3.40534,104.88887
-3.40451,104.88319
-3.36125,105.00716
-3.36043,105.00135
-3.35768,105.00845
-3.35682,105.00264
-3.35102,105.00941
-3.35016,105.00361
-3.34436,105.01038
-3.34351,105.00459
-3.34265,104.99879
-3.33685,105.00557
-3.336,104.99975
-3.16347,104.91593
-3.15821,104.91194
-3.13839,104.91478
-3.408,104.8895
-3.40737,104.88546
-3.40652,104.88749
-3.36002,105.00522
-3.3594,105.00112
-3.35706,105.00986
-3.35644,105.00577
-3.35581,105.00166
-3.3541,105.01451
-3.35348,105.01041
-3.35285,105.00631
-3.34989,105.01096
-3.34926,105.00686
-3.34863,105.00277
-3.3463,105.01151
-3.34567,105.0074
-3.34505,105.00332
-3.34209,105.00796
-3.34146,105.00387
-3.33787,105.00441
-3.16227,104.91678
-3.16164,104.91274
-3.15808,104.91328
-3.1522,104.92245
-3.15158,104.91842
-3.14801,104.91895
-3.14739,104.91491
-3.14445,104.91949
-3.14382,104.91546
-3.1432,104.91142
-3.135,104.92922
-3.13438,104.92518
-2.88301,104.74938
-3.36105,105.00694
-3.35901,105.00437
-3.35816,105.00951
-3.35638,105.00319
-3.13969,104.9346
-3.02746,105.02741
-2.99812,105.17001
-2.91696,105.2016
-2.90471,105.18768
-2.9018,105.18324
-2.90119,105.18716
-3.35445,105.00713
-3.35403,105.00581
-3.35365,105.00246
-3.35326,105.00112
-3.34061,104.99992
-3.33458,104.70329
-2.96787,105.09492
-2.96672,105.10252
-2.96639,105.09464
-2.96583,105.09843
-2.96498,105.11392
-2.9644,105.09441
-2.96415,105.10985
-2.96383,105.09822
-2.96359,105.11366
-2.94766,105.11136
-2.9442,105.11086
-2.94363,105.11465
-3.35958,105.00538
-3.35906,105.00191
-3.35416,105.00618
-3.34227,105.00084
-3.34551,105.00376
-3.26059,105.04389
-3.25592,105.04322
-3.13831,104.68574
-3.0796,104.9243
-3.00519,104.62734
-3.00445,104.63248
-3.00444,104.63072
-2.98647,105.08708
-2.96978,105.10421
-2.94202,105.1002
-2.893,105.14915
-2.82961,104.52359
-2.69847,104.61769
-2.69371,104.61698
-3.34844,104.66998
-2.96652,105.19762
-2.96577,105.20267
-2.96366,105.19563
-2.96295,105.20069
-2.9397,105.11602
-2.92479,105.12954
-2.90261,105.19372
-3.35875,105.00908
-3.35821,105.00564
-3.35767,105.0022
-3.35491,105.00616
-3.3483,105.00719
-3.34445,105.00426
-3.34391,105.00082
-3.35132,104.61213
-3.3471,104.63832
-3.34629,104.61134
-3.33674,104.70258
-3.33215,104.69886
-3.05788,104.70832
-3.00531,104.65812
-3.00489,105.02863
-2.95467,105.07034
-2.95326,105.11246
-2.93238,105.14194
-2.93187,105.14513
-2.92345,105.13069
-2.92241,105.13708
-2.92189,105.14029
-2.92137,105.1435
-2.91189,105.10272
-2.90982,105.14828
-2.89825,105.18607
-2.89772,105.18931
-2.85326,105.13182
-2.8531,105.13293
-2.84812,105.16401
-2.84772,105.16505
-2.84761,105.16724
-2.84718,105.16827
-3.41611,104.87591
-3.35807,105.00793
-3.35751,105.00446
-3.35694,105.00098
-3.35407,105.00858
-3.3535,105.00511
-3.35007,105.00923
-3.3495,105.00576
-3.3455,105.00641
-3.34493,105.00293
-3.34436,104.99946
-3.3415,105.00706
-3.34093,105.00358
-3.34036,105.00011
-3.33744,104.70169
-3.33692,105.00423
-3.33277,104.69872
-3.23764,104.59701
-3.23706,104.59332
-3.17671,104.66369
-3.17611,104.66002
-3.09979,104.70253
-3.0911,104.5444
-2.99448,104.84955
-2.98638,105.16405
-2.81942,105.10581
-3.42468,104.8555
-3.42126,104.87775
-3.37555,104.85252
-3.37182,104.85195
-3.35912,105.0063
-3.35841,105.01083
-3.35535,105.00573
-3.35464,105.01026
-3.34407,105.00401
-3.30644,104.92012
-3.302,104.92404
-3.3013,104.92854
-3.29927,104.64758
-3.28024,104.7207
-3.23864,104.5819
-3.2373,104.59055
-3.23496,104.58134
-3.23429,104.58566
-3.23195,104.57645
-3.23128,104.58077
-3.23061,104.58511
-3.2276,104.58021
-3.20661,104.49781
-3.20368,104.88303
-3.20299,104.88751
-3.17718,104.6615
-3.16949,104.83202
-3.03763,105.00733
-3.01693,105.06531
-3.00991,105.03596
-3.00829,105.02161
-3.00757,105.02621
-3.00612,105.03539
-3.00467,105.04458
-3.00451,105.02103
-3.00379,105.02562
-3.00237,105.1581
-2.99782,105.16219
-2.99505,105.08089
-2.98833,105.09881
-2.98453,105.09824
-2.98428,105.1985
-2.98379,105.10287
-2.98354,105.2032
-2.97999,105.10229
-2.97937,105.13074
-2.97864,105.13538
-2.95283,105.18131
-2.94064,105.18427
-2.91971,105.14269
-2.91898,105.14738
-2.9188,105.12344
-2.91517,105.14679
-2.91444,105.15146
-2.91208,105.14153
-2.909,105.13627
-2.90883,105.11237
-2.90591,105.13103
-2.90502,105.11179
-2.90283,105.12578
-2.89902,105.1252
-2.88734,104.75161
-2.87048,104.71268
-2.85836,104.69272
-2.84591,105.14725
-2.84519,105.15195
-2.84424,105.15037
-2.75981,104.75118
-2.75912,104.75565
-2.73432,104.66998
-2.59121,104.84184
-3.41807,104.87427
-3.36078,105.00247
-3.35587,105.00706
-3.35526,105.00342
-3.35465,104.99978
-3.34974,105.00438
-3.34421,105.00531
-3.3436,105.00169
-3.34299,104.99805
-3.33808,105.00262
-3.17277,104.66058
-2.80849,105.15032
-2.80552,105.12507
-2.76306,104.75164
-2.71972,105.10871
-3.2446,104.59395
-2.99357,105.18257
-2.9565,105.11318
-2.95321,105.18008
-2.94989,105.17959
-2.94933,105.11566
-2.94601,105.11517
-2.93557,105.18454
-2.90996,105.13042
-2.8965,105.17448
-2.89493,105.11752
-2.89318,105.17399
-2.89004,105.19476
-2.84881,105.15318
-2.84828,105.15665
-2.8378,105.15862
-3.41771,104.87322
-3.35748,105.00429
-3.35683,104.99981
-3.35146,105.00518
-3.35081,105.00069
-3.34544,105.00608
-3.34479,105.00159
-3.34414,104.99709
-3.34292,105.00194
-3.34224,104.99747
-3.33877,105.00249
-3.35499,105.00678
-3.34659,105.00555
-3.17958,104.39526
-3.0354,105.03459
-3.00254,105.17149
-2.99841,105.17088
-2.9982,105.2011
-2.99787,105.17459
-2.99733,105.17829
-2.99678,105.18201
-2.99624,105.18571
-2.9957,105.18941
-2.99483,105.16656
-2.99462,105.1968
-2.99428,105.17027
-2.99408,105.20049
-2.99374,105.17399
-2.99353,105.20418
-2.9932,105.1777
-2.99266,105.1814
-2.99212,105.1851
-2.99158,105.1888
-2.99103,105.1925
-2.99015,105.16969
-2.98968,105.0857
-2.98961,105.17339
-2.98907,105.17709
-2.98853,105.18079
-2.98799,105.18449
-2.98745,105.18819
-2.98691,105.19189
-2.98552,105.08509
-2.98476,105.20666
-2.9844,105.18019
-2.98387,105.18389
-2.98279,105.19129
-2.98064,105.20607
-2.97897,105.08807
-2.97866,105.10325
-2.97722,105.08388
-2.9767,105.10304
-2.97668,105.08763
-2.97482,105.08747
-2.97252,105.08703
-2.96881,105.20056
-2.96469,105.19994
-2.96416,105.20363
-2.96204,105.19952
-2.96148,105.2032
-2.96057,105.19934
-2.96004,105.20302
-2.9566,105.17987
-2.95359,105.17189
-2.95303,105.17559
-2.94655,105.10631
-2.94544,105.11375
-2.94488,105.11749
-2.94074,105.11688
-2.93882,105.10136
-2.93586,104.83207
-2.93529,104.83596
-2.91921,105.14794
-2.91617,105.13992
-2.91562,105.14363
-2.91204,105.13932
-2.91149,105.14302
-2.9101,105.12384
-2.90955,105.12756
-2.90602,105.18005
-2.89561,105.19358
-2.89355,105.12141
-2.89247,105.12885
-2.88223,105.11215
-2.71355,105.10596
-3.36293,105.00255
-3.35921,105.00739
-3.35857,105.0032
-3.35793,104.99901
-3.35484,105.00804
-3.3542,105.00385
-3.35356,104.99966
-3.35048,105.0087
-3.34984,105.0045
-3.34548,105.00516
-3.34484,105.00096
-3.34421,104.99677
-3.34112,105.00581
-3.34048,105.00161
-3.33612,105.00227
-3.17658,104.66179
-2.7881,105.15426
-2.78621,105.14165
-3.27611,104.5694
-3.16848,104.7791
-3.16706,104.78127
-2.93998,104.83868
-2.93996,104.83669
-2.93937,104.84082
-3.36163,105.00199
-3.35826,105.00251
-3.3577,104.99892
-3.35544,105.00661
-3.35489,105.00303
-3.34815,105.00407
-3.34759,105.00048
-3.34422,105.00101
-3.34085,105.00153
-3.33719,104.53815
-3.24431,104.59589
-3.2284,104.47296
-2.71028,105.11622
-2.70972,105.11265
-2.70636,105.11317
-3.24915,105.0147
-3.37562,104.91235
